Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
Through the Eyes of Forrest Gump , movie , USA , Peyton Reed , English , An insightful view into the behind the scenes of the classic hit Forrest Gump (1994). The film's cast and director Robert Zemeckis share their views on the project and the great experiences... , N/A , Documentary , 7.1 , 01 Oct 1994 , N/A , N/A , Robert Zemeckis  Wendy Finerman  Tom Hanks  Sally Field , https://m.media-amazon.com/images/M/MV5BNmI0ZDdjOWEtYjQyMy00OTQ2LTkwNmUtZjJiNzY4M2MyZDVlXkEyXkFqcGdeQXVyODcyODYwMTQ@._V1_SX300.jpg
Primer plano , series , Spain , N/A , Spanish , N/A , N/A , N/A , N/A , N/A , N/A , N/A , Fernando Guill�n Cuervo  Maribel Verd�  Carmen Maura  Ana Garc�a Si�eriz , N/A
The Essence Awards , movie , USA , Bruce Gowers , English , The 1994 Essence Awards pays tribute to eight outstanding African-American men for their accomplishments in their respective fields and for their significant contributions to their ... , N/A , Family , 4.0 , 07 Jun 1994 , N/A , N/A , Maya Angelou  Patti Austin  Angela Bassett  Toni Braxton , N/A
1994 MTV Movie Awards , movie , USA , Bruce Gowers , English , The third annual MTV Movie Awards. Hosted by rapper and actor Will Smith. , N/A , Family , 4.5 , N/A , N/A , N/A , Will Smith  Tom Arnold  Backbeat  William Baldwin , N/A
The 66th Annual Academy Awards , movie , USA , Jeff Margolis , English , N/A , N/A , Family , 6.3 , 21 Mar 1994 , N/A , Won 1 Primetime Emmy. Another 9 nominations. , Whoopi Goldberg  Debbie Allen  Robert Altman  Don Ameche , N/A
The 5th Annual GLAAD Media Awards , movie , USA , N/A , English , N/A , N/A , Reality-TV , N/A , 19 Mar 1994 , N/A , N/A , Billy Campbell  Stockard Channing  Jennifer Connelly  Bruce Davison , N/A
Clive James , series , UK , N/A , English , N/A , N/A , Talk-Show , 7.0 , 20 Feb 1994 , N/A , N/A , Clive James  David Attenborough  Dave Barry  Jo Brand , https://m.media-amazon.com/images/M/MV5BYmU1YjhmYWYtNDkzZC00ZTM2LWFmZmQtZjFjMDcyZmYxNTBkXkEyXkFqcGdeQXVyNTE2Njc5MjE@._V1_SX300.jpg
The 51st Annual Golden Globe Awards , movie , USA , N/A , English , N/A , N/A , N/A , 6.5 , 22 Jan 1994 , N/A , N/A , Faye Dunaway  Tim Curry  Alan Alda  Tim Allen , N/A
Late Night with David Letterman , series , USA , N/A , English , Popular late-night comedy/talk-show with host David Letterman  interviewing famous guests. , N/A , Comedy  Music  Talk-Show , 7.4 , 01 Feb 1982 , N/A , Won 5 Primetime Emmys. Another 6 wins & 40 nominations. , David Letterman  Paul Shaffer  Bill Wendell , https://m.media-amazon.com/images/M/MV5BODk1MjA2NTkwN15BMl5BanBnXkFtZTcwODIxNDAxMw@@._V1_SX300.jpg
The 65th Annual Academy Awards , movie , USA , Jeff Margolis , English , N/A , N/A , Family , 7.1 , 29 Mar 1993 , N/A , Nominated for 8 Primetime Emmys. Another 3 wins & 1 nomination. , Billy Crystal  Jane Alexander  Robert Altman  Luciana Arrighi , https://m.media-amazon.com/images/M/MV5BMWJjM2U2NTctOGM1My00YmIwLThhYzctN2ZmZDk1NTM5MjA5XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
AFI Life Achievement Award: A Tribute to Sidney Poitier , movie , USA , N/A , English , N/A , N/A , N/A , 6.7 , N/A , N/A , N/A , Kirstie Alley  Dan Aykroyd  Harry Belafonte  Bill Cosby , N/A
The 6th Annual American Comedy Awards , movie , USA , N/A , English , N/A , N/A , Comedy , N/A , 20 May 1992 , N/A , N/A , Jason Alexander  Bea Arthur  Candice Bergen  Billy Crystal , N/A
The 64th Annual Academy Awards , movie , USA , Jeff Margolis , English , N/A , N/A , Family , 6.1 , 30 Mar 1992 , N/A , Won 3 Primetime Emmys. Another 2 wins & 7 nominations. , Billy Crystal  Bryan Adams  Antonio Banderas  Kathy Bates , N/A
The Tonight Show Starring Johnny Carson , series , USA , N/A , English , Host Johnny Carson performs comedy routines and chats with various celebrities. , N/A , Comedy  Talk-Show , 8.4 , 01 Oct 1962 , N/A , Nominated for 1 Golden Globe. Another 12 wins & 37 nominations. , Ed McMahon  Doc Severinsen  Johnny Carson , https://m.media-amazon.com/images/M/MV5BMTk0NDgyOTExNF5BMl5BanBnXkFtZTcwNTEyMTAyMQ@@._V1._CR0 68 265 387_SY132_CR0 0 89 132_AL_.jpg_V1_SX300.jpg
The Best of Disney: 50 Years of Magic , movie , USA , Don Mischer , English , Celebration of the Disney Studios's 50th anniversary in Burbank  California. , N/A , Documentary  Animation  Comedy , 8.4 , 20 May 1991 , N/A , N/A , Harry Connick Jr.  Teri Garr  Daryl Hannah  Sandy Duncan , N/A
The 62nd Annual Academy Awards , movie , USA , Jeff Margolis , English  Japanese  Spanish  Russian , N/A , N/A , Family , 5.9 , 26 Mar 1990 , N/A , Won 1 Primetime Emmy. Another 1 win & 4 nominations. , Billy Crystal  Paula Abdul  Isabelle Adjani  Danny Aiello , https://m.media-amazon.com/images/M/MV5BMjQxNzkzNjExNl5BMl5BanBnXkFtZTgwNzEzMDE0NDE@._V1_SX300.jpg
The Arsenio Hall Show , series , USA , N/A , English , Arsenio Hall hosts this hip  late-night talk show. , N/A , Comedy  Family  Music  Talk-Show , 6.4 , 03 Jan 1989 , N/A , Won 2 Primetime Emmys. Another 2 wins & 7 nominations. , Arsenio Hall  Burton Richardson , https://m.media-amazon.com/images/M/MV5BNzA5YzI1YzktZWY3OS00NTU4LTljMTgtOTg4Mzc0MGYzMTgxXkEyXkFqcGdeQXVyMjcyMDU4NA@@._V1_SX300.jpg
The 1990 Annual ShoWest Awards , movie , USA , N/A , English , N/A , N/A , Reality-TV , N/A , 08 Feb 1990 , N/A , N/A , Jeff Bridges  Kevin Costner  Johnny Depp  Barry Diller , N/A
De pelecula , series , Spain , N/A , Spanish , N/A , N/A , N/A , 8.6 , 10 Feb 1982 , N/A , 1 win. , Isabel Mestres  Emilio Linder , N/A
Saturday Night Live: 15th Anniversary , movie , USA , Dave Wilson , English , N/A , N/A , Comedy  Music , 6.9 , 24 Sep 1989 , N/A , 1 nomination. , Dan Aykroyd  Jim Belushi  Chevy Chase  Billy Crystal , https://m.media-amazon.com/images/M/MV5BMjE3Njk1MDE4MF5BMl5BanBnXkFtZTYwMDg2NjQ5._V1_SX300.jpg
The 61st Annual Academy Awards , movie , USA , Jeff Margolis , English , N/A , N/A , N/A , 5.5 , 29 Mar 1989 , N/A , N/A , James Acheson  Harry Andrews  Anne Archer  Army Archerd , https://m.media-amazon.com/images/M/MV5BODczZmEyMjYtODFkNC00MTgxLWE1MjYtMTJlYzBiNDdiZTYxXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg
The 46th Annual Golden Globe Awards , movie , USA , N/A , English , N/A , N/A , N/A , 6.2 , 28 Jan 1989 , N/A , N/A , Kyle Aletter  Anne Archer  Bea Arthur  Armand Assante , N/A
The Media Show , series , UK , N/A , N/A , N/A , N/A , N/A , 6.0 , 18 Mar 1987 , N/A , N/A , Emma Freud  Muriel Gray , N/A
Aspel & Company , series , UK , N/A , English , Middle-of-the-road celebrity chat show hosted by smooth presenter Michael Aspel. , N/A , N/A , 7.1 , 09 Jun 1984 , N/A , N/A , Michael Aspel , N/A
The 59th Annual Academy Awards , movie , USA , Marty Pasetta , English  American Sign Language , N/A , N/A , Family , 7.7 , 30 Mar 1987 , N/A , N/A , Chevy Chase  Goldie Hawn  Paul Hogan  Brian Ackland-Snow , N/A
The Dick Cavett Show , series , USA , N/A , English , N/A , N/A , Talk-Show , 5.8 , 23 Sep 1986 , N/A , N/A , Dick Cavett , N/A
Entertainment Tonight , series , USA , N/A , English , "Entertainment Tonight" is the #1 syndicated entertainment newsmagazine in the world. , N/A , News , 3.8 , 14 Sep 1981 , N/A , Nominated for 18 Primetime Emmys. Another 4 wins & 3 nominations. , Nancy O'Dell  Kevin Frazier  Mark Steines  Nischelle Turner , https://m.media-amazon.com/images/M/MV5BZmZkYmQ4YzQtYTVjZS00YTkxLWI4MTMtMDMwZDFhZjBkMGRiXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
Hyvt katsojat , series , Finland , N/A , Finnish , N/A , N/A , N/A , 5.0 , 01 Sep 2018 , N/A , N/A , Marco Bjurstr�m , N/A
CBS News Sunday Morning , series , USA , N/A , English , The news show that does personal interest pieces  and has done since 1979. Anything from interviews with actors  political figures  athletes  musicians  costume designers  fashion designers... , N/A , News , 7.7 , N/A , TV-PG , 21 wins & 49 nominations. , Charles Osgood  Jane Pauley , https://m.media-amazon.com/images/M/MV5BNTgxMDk5YzUtMWI4MS00MTVlLTkyZGMtN2IzZjk4ZTc3NjJiXkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
Tucker Carlson Tonight , series , USA , N/A , English , Powerful analysis and spirited debates with guests from across the political and cultural spectrum. , N/A , News  Talk-Show , 7.6 , 14 Nov 2016 , N/A , N/A , Tucker Carlson , https://m.media-amazon.com/images/M/MV5BYmQ2OTNmYjAtNjBkZS00NjZiLWFkMjktNDRlMDY0ZDE4NjFlXkEyXkFqcGdeQXVyMjk3ODk1MzU@._V1_SX300.jpg
Celebrity Page , series , USA , N/A , English , A look at the top stories in entertainment and celebrity news. , N/A , News , 5.3 , 09 Sep 2013 , N/A , N/A , Sonia Isabelle  Jaymes Vaughan  Arthur Kade , https://m.media-amazon.com/images/M/MV5BMGI5MjZjMTMtZGFjOS00OWQyLWIyZGMtMWJiNjEzZmZiZmJkXkEyXkFqcGdeQXVyNjc1Njg4MzA@._V1_SX300.jpg
The Graham Norton Show , series , UK , N/A , English , Irish comedian Graham Norton hosts his very own chat show  which includes chatting to A-list celebrities  the very famous Red Chair game  live music  lots of jokes and fun from Graham and the celebrities themselves. , N/A , Comedy  Music  Talk-Show , 8.4 , 22 Feb 2007 , N/A , 7 wins & 16 nominations. , Graham Norton , https://m.media-amazon.com/images/M/MV5BMDQ5ZWRhODEtNDUzOC00OGU1LWI0YWQtNWI1M2QxNWE4ZDYxXkEyXkFqcGdeQXVyNjg0NTcxMTg@._V1_SX300.jpg
Hell's Club Part 2. Another Night , movie , France , Antonio Maria da Silva , English , N/A , N/A , N/A , 7.3 , N/A , N/A , N/A , Aaliyah  Dan Aykroyd  Kenny Baker  Alec Baldwin , https://m.media-amazon.com/images/M/MV5BMDRjOWVjNGItZmZlNi00OTdkLTg3Y2QtYmZmOTQwNjc4MGZlXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Talking Pictures , series , UK , N/A , English , A look back at television appearances by legends of the silver screen  using BBC archive footage to tell the story of their lives and careers. , N/A , Documentary , 8.5 , 05 Jan 2013 , N/A , N/A , Sylvia Syms , https://m.media-amazon.com/images/M/MV5BZjIwOTk4YzYtOTJlNi00YTc5LWIyNDgtNjA3ZTBhYWYwOGViXkEyXkFqcGdeQXVyMjM0MzAyNTU@._V1_SX300.jpg
Media Buzz , series , USA , N/A , English , Journalist Howard Kurtz analyzes the state of the news media. , N/A , News , 5.2 , 08 Sep 2013 , N/A , N/A , Howard Kurtz  Lauren Ashburn , N/A
Chelsea , series , USA , N/A , English , Chelsea Handler interviews a number of celebrities  academics and professionals in her new show on Netflix. , N/A , Talk-Show , 6.3 , 11 May 2016 , TV-MA , 1 nomination. , Chelsea Handler , https://ia.media-imdb.com/images/M/MV5BNTQyMzAyOTM1Ml5BMl5BanBnXkFtZTgwOTQ3MzQwMjI@._V1_SX300.jpg
Diana: The Day Britain Cried , movie , UK , Leslie Woodhead , English , Retrospective documentary marking the 20th anniversary of the funeral of Princess Diana narrated by Kate Winslet. , N/A , Documentary , 6.4 , 29 Aug 2017 , N/A , N/A , Kate Winslet  Graham Craker  Michael Jay  Malcolm Ross , https://m.media-amazon.com/images/M/MV5BZGQ1MzMwZTktYjZjNi00MzkyLWI4NjUtNzhlZGFjZjc5NzA4XkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SX300.jpg
Extra , series , USA , N/A , English , Extra  a television news updates show on current events in the mass-entertainment business such as movies  TV  music  etc. , N/A , News , 3.5 , 05 Sep 1994 , N/A , 2 wins & 1 nomination. , Mario Lopez  Renee Bargh  Charissa Thompson  A.J. Calloway , https://m.media-amazon.com/images/M/MV5BMmQzODIxNDUtNGJhYi00NjcyLTg4YTctMThlMmZhMGRjYzkzXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg
The Fabulous Allan Carr , movie , USA , Jeffrey Schwarz , English , Allan Carr built his bombastic reputation producing the hit movie GREASE and Broadway sensation LA CAGE AUX FOLLES  but it all came crashing down after he conceived the notorious 1989 Academy Awards. , N/A , Documentary  Biography , 7.4 , 05 Jun 2018 , N/A , N/A , Tom Hanks  Michelle Pfeiffer  Julie Andrews  John Travolta , https://m.media-amazon.com/images/M/MV5BYjIxYWVkMDQtYjc1NC00ODgyLTkzM2EtOTM2OTVhMTJmZjQyXkEyXkFqcGdeQXVyMTMwNjEyNg@@._V1_SX300.jpg
The Insider , series , Canada  USA  UK , N/A , Mandarin  English , The Insider brings you the latest celebrity and entertainment news. The Insider tackles the trending celebrity stories of the day  as well as exclusive interviews and in-depth reporting. , N/A , News , 2.8 , 13 Sep 2004 , N/A , N/A , Keltie Knight  Michael Yo  Louis Aguirre  Debbie Matenopoulos , https://m.media-amazon.com/images/M/MV5BODYzMGFiNmEtMGVkYi00MGU4LTk5YjgtYjcxMGNjZWJiOTUyXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Full Frontal with Samantha Bee , series , USA , N/A , English , Comedian Samantha Bee gives her own wry commentary to the contemporary issues of the day. , N/A , Comedy  News  Talk-Show , 5.8 , 08 Feb 2016 , TV-MA , Won 1 Primetime Emmy. Another 5 wins & 48 nominations. , Samantha Bee , https://m.media-amazon.com/images/M/MV5BMjExMjUyMDI5OV5BMl5BanBnXkFtZTgwODcyMDY2NzE@._V1_SX300.jpg
National Endowment for the Arts: United States of Arts , series , USA , N/A , English , N/A , N/A , Documentary  Short , N/A , 25 Sep 2015 , N/A , N/A , Colin Fogarty  Jane Jacobsen  Terry Kinney  Tracy Letts , N/A
50/50 (critique) , series , France , N/A , French , N/A , N/A , Comedy , N/A , 17 Jul 2016 , N/A , N/A , Alexis Breut  David Breut  J�r�my Breut , N/A
Live! with Kelly , series , USA , N/A , English , This popular and long-running morning talk show owes much of its success to the chemistry between its two hosts  Regis Philbin and Kelly Ripa. Although the format is not significantly ... , N/A , Talk-Show , 4.8 , N/A , TV-PG , 12 wins & 84 nominations. , Kelly Ripa  Michael Strahan , https://m.media-amazon.com/images/M/MV5BNDY2M2U2OGEtNTAwMy00NTViLWE0ZTktZjExZThhYmMwYzcxXkEyXkFqcGdeQXVyODQwNjgyMw@@._V1_SX300.jpg
The Late Show with Stephen Colbert , series , USA , N/A , English , Stephen Colbert took over as host  executive producer and writer of THE LATE SHOW on Tuesday  Sept. 8  2015. The comedy-variety-talk show is broadcast five nights a week from the Ed Sullivan theater in New York. , N/A , Comedy  Talk-Show , 7.3 , 08 Sep 2015 , TV-PG , Nominated for 11 Primetime Emmys. Another 2 wins & 29 nominations. , Stephen Colbert  Jonathan Batiste  Stay Human , https://m.media-amazon.com/images/M/MV5BOWU2MDU1ZjEtMDFhZC00NDQ4LTg5NzQtYjQ0Njg2NWI0MDI4XkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_SX300.jpg
Sully: Sully Sullenberger - The Man Behind the Miracle , movie , USA , Gary Leva , English , The difference between disaster and deliverance rested on the character of the man with his hands on the controls. , N/A , Documentary  Short  Biography  History , 6.6 , 20 Dec 2016 , N/A , N/A , Tom Hanks  Patrick Harten  Jeffrey Skiles  Chesley Sullenberger , https://m.media-amazon.com/images/M/MV5BNjZlOTYwNDQtMDNkNi00N2QxLTlhNjctOGY5OTA0NzhiNzYwXkEyXkFqcGdeQXVyMTY4MjQ0NzU@._V1_SX300.jpg
Good Morning Britain , series , UK , N/A , English , The weekday news on ITV that the whole nation wakes up to. , N/A , News  Talk-Show , 4.3 , 28 Apr 2014 , N/A , N/A , Andi Peters  Susanna Reid  Laura Tobin  Natasha Carter , https://m.media-amazon.com/images/M/MV5BYzc3NGRlYzQtMDQzZS00NmIwLWIxNDYtZDQ0NTk4MGNiZDgxXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SX300.jpg
Lorraine , series , UK , N/A , English , Early morning chat show presented by Lorraine Kelly  with celebrity interviews  cooking tips  fashion features and musical guests. , N/A , Talk-Show , 4.2 , 03 Sep 2001 , N/A , N/A , Lorraine Kelly  Tasmin Lucia-Khan , https://m.media-amazon.com/images/M/MV5BZmY5ZjAwNjAtZGY4NS00YzM3LWI4YWUtYjQ2NWNjYTUxNDVmXkEyXkFqcGdeQXVyNjQyNjg3Nzk@._V1_SX300.jpg
Inside Edition , series , USA , N/A , English , Along with Hard Copy (1989) and A Current Affair (1986)  this show was one of the early alternative news shows to be carried nationwide in the US. Primary stories usually focused on sex ... , N/A , Documentary  News , 3.8 , N/A , TV-PG , 6 wins & 1 nomination. , Deborah Norville , https://m.media-amazon.com/images/M/MV5BNDc4ZWMyZGYtMmMzYi00NTZhLThhZjItOTU2YWE5Yjc2ZWY4XkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
There's Something About Romcoms , movie , UK , Richard Nash , English , The inside story of the best modern romcoms with Meg Ryan  Hugh Grant  Richard Curtis  Dermot Mulrooney  Rupert Everett  Jason Alexander  Stephen Merchant  Tim Bevan  Bobby Farrelly and and Simon Callow. Narrated by Julie Walters. , N/A , Documentary , N/A , 20 Aug 2016 , N/A , N/A , Julie Walters  Jason Alexander  Jeff Arch  Damon Beesley , N/A
Nostalgia Critic , series , USA , N/A , English , A sardonic critic reviews movies and TV shows from his childhood and adulthood. , N/A , Comedy , 7.9 , 01 Jul 2007 , TV-14 , N/A , Doug Walker , https://m.media-amazon.com/images/M/MV5BNWM3YjIxNGItZWQ4ZS00NTNmLWJlZjAtYjM1OGY2NDA1NDI1XkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg
Duels , series , France , N/A , French , N/A , N/A , Documentary , N/A , 23 Jan 2014 , N/A , N/A , Annick Cojean , N/A
Do They Know It? , series , USA , N/A , English , N/A , N/A , Comedy , N/A , 02 Apr 2015 , N/A , N/A , Rebecca Hochman-Fisher , N/A
Welcome to the Basement , series , USA , N/A , English , Matt's (Matt Sloan) got a bunch of movies he's never seen before. Craig (Craig Johnson) doesn't know what they are... , N/A , Comedy , 8.8 , 13 Jan 2012 , N/A , N/A , Matt Sloan  Craig Johnson , N/A
Els dies clau , series , Spain , N/A , Catalan , N/A , N/A , Documentary , N/A , 19 Oct 2015 , N/A , N/A , Xantal Llavina , N/A
Keith Richards: Under the Influence , movie , USA , Morgan Neville , English , A portrait of Keith Richards that takes us on a journey to discover the genesis of his sound as a songwriter  guitarist and performer. , 62 , Documentary  Music , 7.1 , 18 Sep 2015 , TV-PG , 3 nominations. , Steve Jordan  Keith Richards  Waddy Wachtel  Tom Waits , https://m.media-amazon.com/images/M/MV5BMTc2MDE0ODg3MV5BMl5BanBnXkFtZTgwOTAxOTU3NjE@._V1_SX300.jpg
Tellement Gay! Homosexualit et pop culture , series , France , N/A , French , N/A , N/A , Documentary , N/A , 27 Jun 2015 , N/A , N/A , Sarah Amsellem  Herv� Caradec  Ali Guentas  Coco No�l , N/A
Conspiracy , series , UK , N/A , English , History presents us with an accepted view of past events but there are often dissenting voices. This new series examines the claims made by these people. Are their ideas wild conspiracy theories or are they the real story of past events? , N/A , Documentary  History , 6.2 , 12 Jun 2015 , N/A , N/A , Mark Bazeley  Aidan Creegan  Raj Persaud  Lynette Nusbacher , https://m.media-amazon.com/images/M/MV5BMWJmZDhkZjItNmJiOS00MjA4LTllMjctN2JhNTg2ODYwNDBiXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg
The Drunken Peasants , series , USA , N/A , English , A popular atheistic and mostly liberal-minded show from Columbus  Ohio. The hosts are Ben  T.J.  and sometimes Scotty. , N/A , Comedy  Game-Show  News , 8.4 , 03 Jan 2014 , N/A , N/A , Ben Ghazi  T.J. Kirk  Scotty Kirk , https://m.media-amazon.com/images/M/MV5BNmNmY2NlNmYtYjM3Yy00YWZjLTg0MjMtYzRhYzM2M2M2NTg3XkEyXkFqcGdeQXVyMzgwNjY1MDA@._V1_SX300.jpg
Animation Lookback , series , Canada , N/A , English , Animat (Mat Brunet) takes a look at the history of a variety of different animation studios or icons. , N/A , Documentary  Animation  Talk-Show , 7.7 , 16 Oct 2009 , N/A , N/A , Mat Brunet , https://m.media-amazon.com/images/M/MV5BY2NiZTU2ZTQtYmE3ZC00MTZiLWI5ODAtMjVlZTZjZmVmYWI0XkEyXkFqcGdeQXVyNjc2NDUzNjc@._V1_SX300.jpg
That's Life!! Kilorenzos Smith in Talks... , series , Greece , N/A , Greek , N/A , N/A , Documentary  Comedy  Family , N/A , 31 Jan 2010 , N/A , N/A , Kilorenzos Smith  Tony Meramveliotakis  Popi Kavoy , N/A
Walking the Mile (Director's Cut) , movie , USA , Constantine Nasr , English , Behind the scenes documentary of Frank Darabont's The Green Mile. , N/A , Documentary , 6.3 , 30 Sep 2014 , N/A , N/A , Howard Berger  Scott Crabbe  James Cromwell  Alan B. Curtiss , N/A
Somewhere Over the Rainbow , movie , Germany , Birgit Herdlitschke , German  English  French , N/A , N/A , Documentary , 5.1 , 05 Jul 2014 , N/A , N/A , Romy Haag  Inga Humpe  Michael Michalsky  Jimmy Somerville , N/A
The Greatest 80s Movies , movie , UK , Sasha Brogden , English , A remake of the top film list of the 1980s  compiled from a new survey of British viewers. , N/A , Documentary , 4.6 , 08 Jun 2014 , N/A , N/A , Ronni Ancona  Natalie Anderson  Kevin Bacon  Drew Barrymore , N/A
Stop at Nothing: The Lance Armstrong Story , movie , Australia  UK  USA  New Zealand  Italy  France , Alex Holmes , English , An intimate but explosive portrait of the man behind the greatest fraud in sporting history. Lance Armstrong enriched himself by cheating his fans  his sport  and the truth. But the former ... , N/A , Documentary  Biography  Sport , 7.5 , 27 May 2014 , TV-14 , 1 win. , Reed Albergotti  Betsy Andreu  Frankie Andreu  Kristin Armstrong , https://m.media-amazon.com/images/M/MV5BMzYwZDY3NjYtODU2OC00NWUyLWI4NmEtNDYwYWI4ZWM0NmFhXkEyXkFqcGdeQXVyNjYzNTAzODg@._V1_SX300.jpg
The Tonight Show Starring Jimmy Fallon , series , USA , N/A , English , Jimmy Fallon hosts the Tonight Show and interviews celebrities  plays games with them and has a musical or comedic guest perform. , N/A , Comedy  Music  Talk-Show , 7.4 , 17 Feb 2014 , TV-14 , Won 2 Primetime Emmys. Another 7 wins & 30 nominations. , Jimmy Fallon  The Roots  Steve Higgins , https://m.media-amazon.com/images/M/MV5BOGExZGZkMTQtMDBhMy00ZDExLWFkMjktMDU4YzJmNzJjNTdmXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_SX300.jpg
You Can't Kill Tom Hanks! Interview mit Regisseur Joe Dante , movie , Germany , Uwe Huber , English , N/A , N/A , Documentary  Short , N/A , 22 May 2014 , N/A , N/A , Joe Dante , N/A
The Oscars , movie , USA , Hamish Hamilton , English , The Academy of Motion Picture Arts and Sciences celebrates the year's achievements in film. , N/A , Comedy  Music , 7.9 , 02 Mar 2014 , TV-14 , Won 1 Primetime Emmy. Another 1 win & 10 nominations. , Ellen DeGeneres  Anne Hathaway  Barkhad Abdi  Bradley Cooper , https://m.media-amazon.com/images/M/MV5BZGZhMzQ4MmMtYjQ4Zi00NTg2LTkwNDItY2I4NzRlNmU3NjM5XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg
The Second Annual 'On Cinema' Oscar Special , movie , USA , Eric Notarnicola , English , N/A , N/A , Talk-Show , 8.6 , 02 Mar 2014 , N/A , N/A , Tim Heidecker  Gregg Turkington  Sally Kellerman  Mark Proksch , https://m.media-amazon.com/images/M/MV5BMjJjYzc4OWUtOTJlYS00MzkwLTkxMmItODlhYTcwMDVlMzZjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjYxMzY2NDk@._V1_SX300.jpg
Greatest Ever Christmas Movies , movie , UK , Mark Turnbull , English , N/A , N/A , Documentary , 4.0 , 24 Dec 2013 , N/A , N/A , Sally Phillips  Jason Arnopp  Peter Auty  David Berenbaum , N/A
The Tonight Show with Jay Leno , series , USA , N/A , English , After Johnny Carson's retirement from the show  Jay Leno stepped in as his permanent replacement. The format of the show has remained largely unchanged  consisting primarily of an opening ... , N/A , Comedy  Music  Talk-Show , 5.2 , 25 May 1992 , TV-14 , Won 4 Primetime Emmys. Another 3 wins & 42 nominations. , Jay Leno  Kevin Eubanks  Edd Hall , https://m.media-amazon.com/images/M/MV5BODdiOTUwMGUtODRjNC00ZmFjLWJiYzQtOWY5ODc1Y2FhMmQ5XkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_SX300.jpg
Saturday Night Live: Halloween , movie , USA , Don Roy King  Akiva Schaffer  Rhys Thomas  Dave Wilson , English , The Halloween special of Saturday Night Live. , N/A , Comedy , 6.5 , 31 Oct 2013 , N/A , N/A , Don Pardo , https://m.media-amazon.com/images/M/MV5BMjM4NTg1NDM4Nl5BMl5BanBnXkFtZTgwMTkwNDE1NTE@._V1_SX300.jpg
Movie Guide , series , Georgia , N/A , Georgian , N/A , N/A , Action  News  Talk-Show , 8.2 , 11 Apr 2013 , N/A , N/A , Naniko Khazaradze  Lasha Dardagany , N/A
Killing Lincoln: An Interview with Author Bill O'Reilly , movie , USA , N/A , English , N/A , N/A , Documentary  Short  Biography , N/A , 11 Jun 2013 , N/A , N/A , Bill O'Reilly  Billy Campbell  Tom Hanks  Jesse Johnson , N/A
Uncovering the Truth: Killing Lincoln , movie , USA , N/A , English , N/A , N/A , Documentary  Short  Biography , N/A , 11 Jun 2013 , N/A , N/A , Amy Andrews  Richard Blankenship  Billy Campbell  Ashley Fetterman , N/A
The Oscars , movie , USA , Don Mischer , English , Seth MacFarlane hosts the Academy Awards. , N/A , Comedy  Music , 7.3 , 24 Feb 2013 , TV-14 , Nominated for 9 Primetime Emmys. Another 1 win & 3 nominations. , Seth MacFarlane  William Shatner  Naomi Watts  Jennifer Lawrence , https://m.media-amazon.com/images/M/MV5BMTQzNDg1NzY2N15BMl5BanBnXkFtZTcwNDU1MDk5OA@@._V1_SX300.jpg
1002 Momentos de la tele , series , Argentina , N/A , Spanish , N/A , N/A , Biography , N/A , 06 Nov 2012 , N/A , N/A , Bebe Sanzo  Nicol�s Repetto  Carlos Bal�  Susana Gim�nez , N/A
Fox Files , series , USA , N/A , English , N/A , N/A , N/A , N/A , N/A , N/A , N/A , Bret Baier , N/A
Top Priority: The Terror Within , movie , USA , Asif Akbar , English , Federal officer with the Department of Homeland Security discovers a national security breach related to the entry of 23 aliens from terrorist countries into the United States. Customs and ... , N/A , Documentary  Crime  Drama  News , 8.0 , 16 May 2012 , N/A , N/A , Julia Davis  BJ Davis  Mykola Kot  Galyna Kovalska , https://m.media-amazon.com/images/M/MV5BMjI2Njk1NjY4OV5BMl5BanBnXkFtZTcwNTUyNzg1Nw@@._V1_SX300.jpg
