Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
Looking for Richard , movie , USA , Al Pacino , English , Al Pacino's deeply-felt rumination on Shakespeare's significance and relevance to the modern world through interviews and an in-depth analysis of "Richard III." , N/A , Documentary  Drama , 7.3 , 11 Oct 1996 , PG-13 , 2 wins & 3 nominations. , Penelope Allen  Gordon MacDonald  Madison Arnold  Vincent Angell , https://m.media-amazon.com/images/M/MV5BNDliYWJkNzgtZDY4OS00ZTkyLWFjYzQtMjE4MjE0MDcxZDRjXkEyXkFqcGdeQXVyMTAyNjg4NjE0._V1_SX300.jpg
Primer plano , series , Spain , N/A , Spanish , N/A , N/A , N/A , N/A , N/A , N/A , N/A , Fernando Guill�n Cuervo  Maribel Verd�  Carmen Maura  Ana Garc�a Si�eriz , N/A
Showbiz Today , series , USA , N/A , English , N/A , N/A , News , 4.2 , N/A , N/A , 1 nomination. , Kate Linder  Mel Brooks  Micky Dolenz  Leslie Nielsen , N/A
The 67th Annual Academy Awards , movie , USA , Jeff Margolis  Rob Burnett  Adam Resnick , English , N/A , N/A , Family , 6.5 , 27 Mar 1995 , N/A , Won 1 Primetime Emmy. Another 6 nominations. , David Letterman  Ken Adam  Joe Alaskey  Tim Allen , https://m.media-amazon.com/images/M/MV5BNzc4NTNmMGYtMGM3Zi00Y2ZiLTk5M2UtMjA3NTRmYTIwNTQ0XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
The 66th Annual Academy Awards , movie , USA , Jeff Margolis , English , N/A , N/A , Family , 6.3 , 21 Mar 1994 , N/A , Won 1 Primetime Emmy. Another 9 nominations. , Whoopi Goldberg  Debbie Allen  Robert Altman  Don Ameche , N/A
Jonas in the Desert , movie , Germany , Peter Sempel , German  English , N/A , N/A , Documentary , 6.7 , 10 Nov 1994 , N/A , N/A , Diahnne Abbott  Kenneth Anger  Jochen Arbeit  Stanley Bard , N/A
The 51st Annual Golden Globe Awards , movie , USA , N/A , English , N/A , N/A , N/A , 6.5 , 22 Jan 1994 , N/A , N/A , Faye Dunaway  Tim Curry  Alan Alda  Tim Allen , N/A
The Barbara Walters Summer Special , series , USA , N/A , English , Veteran journalist Barbara Walters interviews a variety of entertainers  politicians  athletes and other public figures. , N/A , Drama  News  Talk-Show , 5.3 , 14 Dec 1976 , N/A , Won 1 Primetime Emmy. Another 16 nominations. , Barbara Walters , https://m.media-amazon.com/images/M/MV5BMjA0MjM0NDY2NV5BMl5BanBnXkFtZTcwMTExMjQzMg@@._V1_SX300.jpg
The 65th Annual Academy Awards , movie , USA , Jeff Margolis , English , N/A , N/A , Family , 7.1 , 29 Mar 1993 , N/A , Nominated for 8 Primetime Emmys. Another 3 wins & 1 nomination. , Billy Crystal  Jane Alexander  Robert Altman  Luciana Arrighi , https://m.media-amazon.com/images/M/MV5BMWJjM2U2NTctOGM1My00YmIwLThhYzctN2ZmZDk1NTM5MjA5XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Moving Image Salutes Al Pacino , movie , USA , N/A , English , N/A , N/A , Reality-TV , N/A , 20 Feb 1993 , N/A , N/A , Lauren Bacall  Alec Baldwin  Ellen Barkin  Kim Basinger , N/A
The 50th Annual Golden Globe Awards , movie , USA , Ken Shapiro  Gene Weed , English , N/A , N/A , N/A , 8.2 , 23 Jan 1993 , N/A , 1 nomination. , Louis Gossett Jr.  Leslie Nielsen  Jane Seymour  Jason Alexander , N/A
The Making of 'Scent of a Woman' , movie , USA , N/A , English , N/A , N/A , Documentary  Short , N/A , 20 Dec 1992 , N/A , N/A , Gabrielle Anwar  Chris O'Donnell  Al Pacino , N/A
Madonna: Truth or Dare , movie , USA , Alek Keshishian , English , Documentary following singer Madonna on her controversial Blond Ambition tour in 1990. , N/A , Documentary  Music , 6.4 , 24 May 1991 , R , 1 win & 4 nominations. , Madonna  Donna DeLory  Niki Harris  Luis Camacho , https://m.media-amazon.com/images/M/MV5BMTM2Njg5NDEtNDFkMC00YmVlLWEyMjUtZWZiNWY1OGQ2ZTI1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
The 63rd Annual Academy Awards , movie , USA , Jeff Margolis , English  Sioux , N/A , N/A , Family , 6.1 , 25 Mar 1991 , N/A , Won 3 Primetime Emmys. Another 1 win & 7 nominations. , Billy Crystal  Danny Aiello  Ann-Margret  Anne Archer , N/A
The 48th Annual Golden Globe Awards , movie , USA , N/A , English , Golden Globe Award - American award awarded by the Hollywood association of the foreign press from 1944 for works in movies and television's pictures. , N/A , N/A , 7.4 , 19 Jan 1991 , N/A , N/A , Dana Delany  Steve Guttenberg  Kirstie Alley  Bea Arthur , https://m.media-amazon.com/images/M/MV5BYWQ4NGYyOWEtYzU0My00MDVlLWEzZWMtOTU0ODUwZjZmMjUyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg
Tonight with Jonathan Ross , series , UK , N/A , English , N/A , N/A , Talk-Show , 7.6 , 05 Nov 1990 , N/A , N/A , Jonathan Ross  Tori Amos  Christopher Guest  Denis Leary , N/A
The Godfather Family: A Look Inside , movie , USA , Jeff Werner , English  Italian , A documentary on the making of the three Godfather films  with interviews and recollections from the film makers and cast. This feature also includes the original screen tests of some of ... , N/A , Documentary , 7.9 , 12 Jul 1990 , N/A , N/A , Francis Ford Coppola  Mario Puzo  Marlon Brando  James Caan , https://m.media-amazon.com/images/M/MV5BMTUzOTc0NDAyNF5BMl5BanBnXkFtZTcwNjAwMDEzMQ@@._V1_SX300.jpg
Dick Tracy: Behind the Badge  Behind the Scenes , movie , USA  Canada , N/A , English , N/A , N/A , Documentary , 6.1 , 13 Jun 1990 , N/A , N/A , Warren Beatty  Ed O'Ross  William Forsythe  John Caglione Jr. , N/A
The Making of 'Sea of Love' , movie , USA , N/A , English , N/A , N/A , Short , N/A , 01 Sep 1989 , N/A , N/A , John Goodman  Al Pacino , N/A
Moving Image Salutes Elia Kazan , movie , USA , N/A , English , N/A , N/A , Reality-TV , N/A , 19 Jan 1987 , N/A , N/A , Robert Anderson  Robert Benton  Christie Brinkley  Kitty Carlisle , N/A
Moving Image Salutes Sidney Lumet , movie , USA , N/A , English , N/A , N/A , Reality-TV , N/A , 11 Nov 1985 , N/A , N/A , Lauren Bacall  Robert Benton  Kitty Carlisle  Walter Cronkite , N/A
James Bond: The First 21 Years , movie , UK , John Longley , English , N/A , N/A , Documentary , 7.4 , 27 May 1983 , N/A , N/A , Maud Adams  Muhammad Ali  Ursula Andress  Richard Attenborough , N/A
Night of 100 Stars , movie , USA , Clark Jones , English , All-star variety special celebrating the centennial of the Actors' Fund of America. , N/A , Comedy  Family  Music , 7.9 , 08 Mar 1982 , N/A , Won 2 Primetime Emmys. Another 4 nominations. , Jane Alexander  Peter Allen  Steve Allen  June Allyson , N/A
The 37th Annual Golden Globe Awards , movie , USA , Gene Weed , English , N/A , N/A , N/A , 9.4 , 26 Jan 1980 , N/A , N/A , Alan Alda  Jane Alexander  Melissa Sue Anderson  Julie Andrews , N/A
The 33rd Annual Tony Awards , movie , USA , Clark Jones , English , N/A , N/A , Family , 6.3 , 03 Jun 1979 , N/A , N/A , Jane Alexander  Henry Fonda  Liv Ullmann  Philip Anglim , N/A
Filming a Love Story: Bobby Deerfield , movie , USA , Ronald Saland , English , A behind the scenes promotional documentary about the making of the major motion picture Bobby Deerfield. , N/A , Documentary  Short  Sport , N/A , N/A , N/A , N/A , Sydney Pollack  Al Pacino  Marthe Keller  Anny Duperey , N/A
The 31st Annual Tony Awards , movie , USA , Clark Jones , English , N/A , N/A , Family , 7.3 , 05 Jun 1977 , N/A , N/A , Jack Albertson  Theoni V. Aldredge  Jane Alexander  Alan Arkin , N/A
Lumet: Film Maker , movie , USA , Elliot Geisinger  Ronald Saland , English , A promotional short film that captures the great director Sidney Lumet while shooting his classic film "Dog Day Afternoon" (1975). In this short  we get to see the director's efforts in ... , N/A , Documentary  Short , 7.3 , N/A , N/A , N/A , John Cazale  Charles Durning  Carmine Foresta  Lance Henriksen , N/A
The 28th Annual Tony Awards , movie , USA , Clark Jones , English , N/A , N/A , N/A , 7.3 , 21 Apr 1974 , N/A , N/A , Alan Alda  Jane Alexander  Maxene Andrews  Patty Andrews , N/A
The 46th Annual Academy Awards , movie , USA , Marty Pasetta , English , N/A , N/A , Family , 6.4 , 02 Apr 1974 , N/A , N/A , Ann-Margret  Burt Bacharach  Richard Benjamin  Candice Bergen , https://m.media-amazon.com/images/M/MV5BMTkwMTY2OTE3OV5BMl5BanBnXkFtZTYwOTY5MzI2._V1_SX300.jpg
The Godfather: Behind the Scenes , movie , USA , Fredric Abeles , English , N/A , N/A , Documentary  Short , 7.7 , N/A , N/A , N/A , James Caan  Al Martino  Al Pacino  Morgana King , N/A
The 23rd Annual Tony Awards , movie , USA , Clark Jones , English , N/A , N/A , Family , 7.2 , 20 Apr 1969 , N/A , N/A , Diahann Carroll  Alan King  Jack Albertson  Jane Alexander , N/A
The Merv Griffin Show , series , USA , N/A , English , Merv Griffin invites a series of actors  actresses  writers  and directors to discuss the progressive work they have done and current culture  arts  and entertainment surrounding the numerous projects. , N/A , Comedy  Family  Music , 6.7 , 01 Oct 1962 , N/A , Nominated for 1 Golden Globe. Another 11 wins & 19 nominations. , Merv Griffin , https://m.media-amazon.com/images/M/MV5BMjA2NjcyMjI5N15BMl5BanBnXkFtZTcwODgyNjMzMQ@@._V1_SX300.jpg
Celebrity Page , series , USA , N/A , English , A look at the top stories in entertainment and celebrity news. , N/A , News , 5.3 , 09 Sep 2013 , N/A , N/A , Sonia Isabelle  Jaymes Vaughan  Arthur Kade , https://m.media-amazon.com/images/M/MV5BMGI5MjZjMTMtZGFjOS00OWQyLWIyZGMtMWJiNjEzZmZiZmJkXkEyXkFqcGdeQXVyNjc1Njg4MzA@._V1_SX300.jpg
Extra , series , USA , N/A , English , Extra  a television news updates show on current events in the mass-entertainment business such as movies  TV  music  etc. , N/A , News , 3.5 , 05 Sep 1994 , N/A , 2 wins & 1 nomination. , Mario Lopez  Renee Bargh  Charissa Thompson  A.J. Calloway , https://m.media-amazon.com/images/M/MV5BMmQzODIxNDUtNGJhYi00NjcyLTg4YTctMThlMmZhMGRjYzkzXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg
The Movies , series , USA , N/A , English , A look at the history of movies and their impact on our culture. , N/A , Documentary , 7.9 , 07 Jul 2019 , Not Rated , N/A , Paul Thomas Anderson  Brad Bird  Alonso Duralde  Neal Gabler , https://m.media-amazon.com/images/M/MV5BNzU4NWEwNDItMzMzYy00ZDYyLWIxZjMtMDlkYWVjNjQwYzBjXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg
Untouchable , movie , UK , Ursula Macfarlane , English , A look at the rise and fall of disgraced Hollywood producer Harvey Weinstein featuring interviews with former colleagues and those who accused him of sexual misconduct. , N/A , Documentary  Biography , 6.8 , 02 Sep 2019 , N/A , 3 nominations. , Erika Rosenbaum  Nannette Klatt  Ken Auletta  Ronan Farrow , https://m.media-amazon.com/images/M/MV5BNmRlYWM3NmEtOTNkYy00OTk5LWFkNTktZDBjMzJjMzI1MWQ0XkEyXkFqcGdeQXVyNTEyNjg4MzI@._V1_SX300.jpg
Nunca es tarde , series , Argentina , N/A , Spanish , N/A , N/A , Comedy  Talk-Show , N/A , 01 Jun 2015 , N/A , N/A , Germ�n Paoloski  Dar�o Barassi  Jos� Chatruc  Fabi�n von Quintiero , N/A
Entertainment Tonight , series , USA , N/A , English , "Entertainment Tonight" is the #1 syndicated entertainment newsmagazine in the world. , N/A , News , 3.8 , 14 Sep 1981 , N/A , Nominated for 18 Primetime Emmys. Another 4 wins & 3 nominations. , Nancy O'Dell  Kevin Frazier  Mark Steines  Nischelle Turner , https://m.media-amazon.com/images/M/MV5BZmZkYmQ4YzQtYTVjZS00YTkxLWI4MTMtMDMwZDFhZjBkMGRiXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
Six Sides of Katharine Hepburn , movie , USA , Oscar Boyson  Nate DeYoung , English , N/A , N/A , Documentary  Short  Biography , N/A , N/A , N/A , N/A , Kerry Bish�  Katharine Hepburn  Julie Andrews  Lauren Bacall , https://m.media-amazon.com/images/M/MV5BY2NhOWQ0MjYtMWVmYS00MGJlLWI1ZjQtNzcwMWIxYmU5ZGU1XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Hell's Club Part 2. Another Night , movie , France , Antonio Maria da Silva , English , N/A , N/A , N/A , 7.3 , N/A , N/A , N/A , Aaliyah  Dan Aykroyd  Kenny Baker  Alec Baldwin , https://m.media-amazon.com/images/M/MV5BMDRjOWVjNGItZmZlNi00OTdkLTg3Y2QtYmZmOTQwNjc4MGZlXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
A Football Life , series , USA , N/A , English , Profiles the most important and influential figures in the history of the National Football League. , N/A , Documentary  Biography  Sport , 8.6 , 15 Sep 2011 , N/A , 1 nomination. , Jenn Brown  Bill Belichick  Troy Aikman  Steve Young , https://m.media-amazon.com/images/M/MV5BMDNiMDU0OGYtNWI1MC00ODk4LTk2MTktM2VmMzhmZDIzZTBmXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg
Quick Reviews with Maverick , series , USA , N/A , English , A series of quick movie reviews by Maverick. , N/A , Comedy , N/A , 19 Feb 2016 , N/A , N/A , Noah McClintock , N/A
Welcome to the Basement , series , USA , N/A , English , Matt's (Matt Sloan) got a bunch of movies he's never seen before. Craig (Craig Johnson) doesn't know what they are... , N/A , Comedy , 8.8 , 13 Jan 2012 , N/A , N/A , Matt Sloan  Craig Johnson , N/A
Charlie Rose , series , USA , N/A , English , Charlie Rose interviews noteworthy people in fields including politics and government  business and economics  science and technology  media  sports and the arts. , N/A , News  Talk-Show , 7.8 , 30 Sep 1991 , N/A , 2 wins & 4 nominations. , Charlie Rose , https://m.media-amazon.com/images/M/MV5BMjExOTQ0NDc2N15BMl5BanBnXkFtZTgwMDI2NTgwMzE@._V1_SX300.jpg
Tellement Gay! Homosexualit� et pop culture , series , France , N/A , French , N/A , N/A , Documentary , N/A , 27 Jun 2015 , N/A , N/A , Sarah Amsellem  Herv� Caradec  Ali Guentas  Coco No�l , N/A
Blow up , series , France , N/A , French , N/A , N/A , Documentary , 7.2 , 01 Oct 2010 , N/A , N/A , N/A , https://m.media-amazon.com/images/M/MV5BZjliMzdiNDEtYTdlNi00ZjRhLWI0YTMtY2JiMDM1NTFmNzIyXkEyXkFqcGdeQXVyMjM0MzAyNTU@._V1_SX300.jpg
That's Life!! Kilorenzos Smith in Talks... , series , Greece , N/A , Greek , N/A , N/A , Documentary  Comedy  Family , N/A , 31 Jan 2010 , N/A , N/A , Kilorenzos Smith  Tony Meramveliotakis  Popi Kavoy , N/A
Ann-Margret: Fron Valsjbyn till Hollywood , movie , Sweden , Johan Asplund , Swedish  English , N/A , N/A , Documentary , N/A , 01 May 2014 , N/A , N/A , Maud Adams  Ann-Margret  Justin Chambers  Bo Derek , N/A
Ann-Margret: Fron Valsjbyn till Hollywood (I) , movie , Sweden , Johan Asplund , Swedish  English , N/A , N/A , Documentary , N/A , 01 May 2014 , N/A , N/A , Ann-Margret  Maud Adams  Bo Derek  Jack Nicholson , N/A
America's Book of Secrets , series , USA , N/A , English , From the facts behind the NSA spying scandals ("Big Brother") and the Boston Bombings ("American Terrorists") to America's secret prisons  Scientology  the Gold conspiracy and America's doomsday plans  this series features in-depth interviews with top journalists  law enforcement officials and whistleblowers. , N/A , Documentary , 7.1 , 15 Jan 2012 , TV-14 , N/A , Barry Aird  Jonathan Adams , https://m.media-amazon.com/images/M/MV5BNGE4MjY2YTktM2Y2Yi00OTlmLThkNjItNGRkMDkzNWYyNGVhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Special Collector's Edition , series , Spain , N/A , Spanish , N/A , N/A , Comedy  History , 6.6 , 16 Aug 2010 , N/A , N/A , David D�az , https://m.media-amazon.com/images/M/MV5BMWNkZjJiNTQtNmUyYy00YjhkLWI3MTctZTVkODEwYTBhOGJmXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
The Being Frank Show , series , Canada , N/A , English , Variety show hosted by Frank D'Angelo with celebrity interviews  comedy bits and much more. , N/A , Talk-Show , 6.7 , 05 Nov 2010 , N/A , N/A , Frank D'Angelo , https://m.media-amazon.com/images/M/MV5BYTdhYTE1ZjMtYWUzZi00NDg3LWExYWEtOGU1ZWFkZDI4NzBhXkEyXkFqcGdeQXVyMjE2MDg1MDQ@._V1_SX300.jpg
Final Cut: Ladies and Gentlemen , movie , Hungary , Gy�rgy P�lfi , German  Hungarian  French  Cantonese  English  Spanish , A simple yet timeless love story between a man and a woman  told using scenes edited together from hundreds of other films. , N/A , Comedy  Drama  Romance , 8.1 , 01 Oct 2012 , N/A , N/A , Isabelle Adjani  Woody Allen  Agust�n Almod�var  Julie Andrews , https://m.media-amazon.com/images/M/MV5BNjE0YjUxMjMtYjFiYy00YTU0LTgxZmEtODk0NzFiYWYxMmM5XkEyXkFqcGdeQXVyMjgxMTkzOQ@@._V1_SX300.jpg
Whistleblowers: The Untold Stories , series , USA , N/A , English , Prevailing National Security Whistleblower Julia Davis co-hosts this tribute to America's unsung heroes... , N/A , Action  Crime  Drama , 5.7 , 07 Nov 2012 , N/A , N/A , BJ Davis  Julia Davis  Eric Holder Jr.  Robert C. Bonner , https://m.media-amazon.com/images/M/MV5BMzE1NzA0MTQ2NF5BMl5BanBnXkFtZTgwODcwNTQyMDE@._V1_SX300.jpg
60 Minutes , series , USA , N/A , English , The classic long-running prime time TV investigative news magazine. , N/A , Documentary  News , 7.4 , 24 Sep 1968 , TV-PG , Won 1 Golden Globe. Another 123 wins & 315 nominations. , Lesley Stahl  Andrew Rooney  Steve Kroft  Morley Safer , https://m.media-amazon.com/images/M/MV5BNGQzMmMxODgtMGQyNC00Yzk2LWJlYmYtZjY5YzFmMTgyYzE2XkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
Los mejores momentos de 'S lo que hicisteis' , movie , Spain , N/A , Spanish  English , N/A , N/A , Comedy , 5.6 , 01 May 2009 , N/A , N/A , Patricia Conde  �ngel Mart�n  Miguel Nadal  Pilar Rubio , N/A
Glenn Beck , series , USA , N/A , English , Glenn Beck discusses events of the day. , N/A , Talk-Show , 3.9 , 19 Jan 2009 , N/A , N/A , Glenn Beck  Patti Ann Browne  Barack Obama  Bret Baier , N/A
MythBusters , series , USA , N/A , English , A weekly documentary in which two Hollywood special effects experts attempt to debunk urban legends by directly testing them. , N/A , Documentary  Mystery  Reality-TV , 8.3 , 23 Jan 2003 , TV-PG , Nominated for 8 Primetime Emmys. Another 1 win & 6 nominations. , Robert Lee  Jamie Hyneman  Adam Savage  Kari Byron , https://m.media-amazon.com/images/M/MV5BMTMwNDcyODYwNV5BMl5BanBnXkFtZTcwMjk1NjA4MQ@@._V1_SX300.jpg
Return To.. , series , UK , N/A , English , N/A , N/A , Documentary , N/A , 07 Jul 2008 , N/A , N/A , Trude Mostue  Robert Webb , N/A
Strictly Courtroom , movie , UK , Georgina Harvey , English , A look at the portrayals of courtroom trials in film history. , N/A , Documentary , 9.2 , 28 Jun 2008 , N/A , N/A , Martin Shaw  Clive Stafford Smith  Derek Malcolm  Stella Bruzzi , N/A
C�mara negra. Teatro Victoria Eugenia , movie , Spain , Carlos Rodr�guez , Spanish  English  Basque , N/A , N/A , Documentary  Short , 8.6 , 20 Sep 2007 , N/A , N/A , Ainhoa Arteta  Aitzpea Goenaga  Albert Boadella  Alberto Iglesias , N/A
Scarface: The World Is Yours , game , USA , N/A , English  Spanish  Haitian  Mandarin , Scarface the game begins during the final scene of the film  with the mansion of Tony Montana under attack from assassins sent by Alejandro Sosa. When Tony survives  his quest to kill Sosa begins. , N/A , Action  Adventure  Crime  Drama  Thriller , 8.4 , 10 Oct 2006 , M , 1 nomination. , Al Pacino  Steven Bauer  Robert Loggia  Al Israel , https://m.media-amazon.com/images/M/MV5BMTU3Mzk0MTk3NV5BMl5BanBnXkFtZTgwNjM2NTQ3MDE@._V1_SX300.jpg
Premio Donostia a Matt Dillon , movie , Spain , Manuel Palacios , Basque  English  Spanish , N/A , N/A , N/A , 5.5 , 29 Sep 2006 , N/A , N/A , Woody Allen  Ernesto Alterio  Annette Bening  Jeff Bridges , N/A
Premio Donostia a Max Von Sydow , movie , Spain , Manuel Palacios , Spanish  Basque  English , Premio Donostia translates to The Donostia Award. It is an honorific award given every year to either one  two or several actors and occasionally to directors in the San Sebasti�n ... , N/A , N/A , 8.5 , 24 Sep 2006 , N/A , N/A , Woody Allen  Lauren Bacall  Annette Bening  Michael Caine , https://m.media-amazon.com/images/M/MV5BYmE2MzRiOTUtNGI2Ni00NjRjLWJlZTUtNGQ0Njg5ODc3ZTA4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
Boffo! Tinseltown's Bombs and Blockbusters , movie , USA , Bill Couturi� , English , Hollywoods biggest talents explore what is the recipe for blockbuster  flops  and how absolute happenstance and controlled luck can make movie magic. , N/A , Documentary , 6.4 , 13 Jun 2006 , N/A , N/A , Peter Bogdanovich  Pierce Brosnan  David Brown  Charles Chaplin , https://m.media-amazon.com/images/M/MV5BMTcyMDAyOTMxNV5BMl5BanBnXkFtZTcwMzgwMzYzMQ@@._V1_SX300.jpg
The Godfather and the Mob , movie , UK , Simon George , English , N/A , N/A , Documentary , 7.8 , 25 Apr 2006 , N/A , N/A , Marlon Brando  James Caan  Francis Ford Coppola  Tony Galtieri , N/A
Ban the Sadist Videos! Part 2 , movie , UK , David Gregory , English , An investigation of UK video censorship after the video recordings act was introduced. , N/A , Documentary , 7.2 , 01 Mar 2006 , R , N/A , Chris Theobald  Mary Whitehouse  Graham Bright  Ken Penry , https://m.media-amazon.com/images/M/MV5BNTJjMDdjZjQtODNlZi00NmVjLWIxYTEtYjdlOWVlNDRjYWJmXkEyXkFqcGdeQXVyMTIxMDUyOTI@._V1_SX300.jpg
Bullets Over Hollywood , movie , USA , Elaina Archer , English , "Bullets Over Hollywood" chronicles the blood-soaked landscape and enduring appeal of the American gangster movie - - from its origins in the silent film era to modern times. , N/A , Documentary  History , 7.3 , 02 Dec 2005 , N/A , N/A , Warren Beatty  Humphrey Bogart  Marlon Brando  Joseph I. Breen , https://m.media-amazon.com/images/M/MV5BMjE0MTg4ODEwNV5BMl5BanBnXkFtZTcwNzE0MjkzMQ@@._V1_SX300.jpg
El oficio de actor , movie , Spain , Mariano Barroso , Spanish , N/A , N/A , Documentary , 6.2 , 28 Oct 2005 , N/A , N/A , Javier Bardem  Russell Crowe  Robert De Niro  Benicio Del Toro , N/A
Cinema mil , series , Spain , N/A , Catalan , N/A , N/A , N/A , 7.4 , 16 Jul 2005 , N/A , N/A , Jaume Figueras , N/A
Premio Donostia a Willem Dafoe , movie , Spain , Manuel Palacios , English  Spanish , Premio Donostia translates to The Donostia Award. It is an honorific award given every year to either one  two or several actors and occasionally to directors in the San Sebasti�n ... , N/A , N/A , 6.0 , 18 Sep 2005 , N/A , N/A , Willem Dafoe  Edurne Ormaz�bal  Najwa Nimri  Woody Allen , https://m.media-amazon.com/images/M/MV5BYzJlNGU0ZWQtOGQ2Mi00MGY1LWJlYmUtMGU4MzJhNjVkOTc1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
Carlito's Way: Brian De Palma on 'Carlito's Way' , movie , USA , N/A , English , Brian De Palma offers comments on verisimilitude and various actors  visual elements  and movie critics. , N/A , Short , N/A , 13 Sep 2005 , N/A , N/A , Al Pacino , N/A
Midnight Movies: From the Margin to the Mainstream , movie , Canada  USA , Stuart Samuels , English , From 1970-1977  six low budget films shown at midnight transformed the way we make and watch films. , N/A , Documentary , 7.4 , 05 Aug 2005 , TV-14 , N/A , John Waters  Ben Barenholtz  Alejandro Jodorowsky  Alan Douglas , https://m.media-amazon.com/images/M/MV5BMTIzNTc4MzQyMF5BMl5BanBnXkFtZTcwODM1OTc3MQ@@._V1_SX300.jpg
Camilla: The Uncrowned Queen , movie , UK , Katy Ferguson  Chi Ukairo , English , Revealing documentary in which journalists  royal experts and former courtiers contribute to a profile of Camilla Parker-Bowles. Born Camilla Shand in 1947  she first met Prince Charles in ... , N/A , Documentary , 6.0 , 16 Feb 2005 , N/A , N/A , Adam Helliker  Lucy Yeomans  Robert Jobson  Judi James , N/A
Based on a True Story , movie , Netherlands , Walter Stokman , English , 'Based on a True Story' is a documentary on John Wojtowicz and Salvatore Naturile's attempt to rob a bank in Flatbrush  NY  which was later made into a movie in 1975. , N/A , Documentary  Crime , 6.7 , 16 Feb 2006 , N/A , 1 win & 1 nomination. , John Cazale  Sidney Lumet  Al Pacino  Frank Pierson , N/A
Larry King Live , series , USA , N/A , English , Popular and controversial journalist Larry King hosts this CNN call-in talk show. , N/A , News  Talk-Show , 5.5 , 03 Jun 1985 , N/A , 14 wins & 12 nominations. , Larry King , https://m.media-amazon.com/images/M/MV5BNzlmOWNiOWYtN2NhMC00OGJkLWEzY2UtYjIwZWJmNThhZTE2XkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
Corazn de... , series , Spain , N/A , Spanish , N/A , N/A , News , 3.9 , 07 Jul 1997 , N/A , 2 nominations. , Anne Igartiburu , https://m.media-amazon.com/images/M/MV5BMTIzYmZkYjYtN2QzZS00YzQyLWFmMGMtY2ZhZjZlNTNlYTRiXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Celebrities Uncensored , series , USA , N/A , English , Even the world's best-known celebrities can have bad days and occasionally they are caught misbehaving on tape. For the first time  look at the footage of celebrities at their worst ... , N/A , Reality-TV , 4.9 , 04 Jun 2003 , N/A , N/A , Michael Blakey  Maria Von Ritchie Lopez  Reggie Benjamin  Dean Cain , https://m.media-amazon.com/images/M/MV5BZDIyZDY4Y2ItYWQ0OS00NTRjLWI2NzAtMGY4MDBhYWU1ZWYxXkEyXkFqcGdeQXVyNjU4OTk5MzQ@._V1_SX300.jpg
Sex at 24 Frames Per Second , movie , USA , Kevin Burns  Steven C. Smith , English , Playboy unveils the hottest moments in the history of film. This feature-length documentary traces the evolution of sex in Hollywood cinema and uncovers the formula for successfully arousing audience interest around the world. , N/A , Documentary , 6.3 , 23 Sep 2003 , R , N/A , Brandy Snow  Shannon Tweed  Richard Roeper  Paul Verhoeven , https://m.media-amazon.com/images/M/MV5BMTMwNzUxMjUxOV5BMl5BanBnXkFtZTcwNDEyMjA0MQ@@._V1_SX300.jpg
The Making of 'Carlito's Way' , movie , USA , Laurent Bouzereau , English , N/A , N/A , Documentary  Short , 4.0 , 02 Sep 2003 , N/A , N/A , Edwin Torres  Martin Bregman  David Koepp  Brian De Palma , N/A
Histoires de festival , movie , France , Gilles Jacob , French , A short film containing some of the highlights of the Cannes Film Festival's storied history. , N/A , Short , 3.7 , 15 May 2002 , N/A , N/A , Isabelle Adjani  Brigitte Bardot  Roberto Benigni  Jean-Pierre L�aud , N/A
Ultimate Fights from the Movies , movie , USA , N/A , English , In their second film compilation following their 'Boogeymen:The Killer Compilation' series  FlixMix takes you into the history of action movies from Hollywood to Hong Kong cinema that spans... , N/A , Documentary , 6.1 , 16 Apr 2002 , Unrated , N/A , Rab Affleck  Marc Akerstream  Ian Bannen  Andy Beckwith , https://m.media-amazon.com/images/M/MV5BMjE0OTcxNTg3MV5BMl5BanBnXkFtZTcwMDA1NzkxMQ@@._V1_SX300.jpg
