Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
Glastonbury 2017 , series , UK , N/A , English , Live BBC coverage of the 2017 Glastonbury Festival at Worthy Farm in Somerset  England. , N/A , Music , 7.8 , 23 Jun 2017 , N/A , N/A , Mark Radcliffe  Alice Levine  Royal Blood  The Jacksons , https://m.media-amazon.com/images/M/MV5BMzI1NzU4NmEtZDNjOS00Y2Y2LThkNDQtYmY1YWYzMmRkNDQwXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SX300.jpg
The Late Show with Stephen Colbert , series , USA , N/A , English , Stephen Colbert took over as host  executive producer and writer of THE LATE SHOW on Tuesday  Sept. 8  2015. The comedy-variety-talk show is broadcast five nights a week from the Ed Sullivan theater in New York. , N/A , Comedy  Talk-Show , 7.3 , 08 Sep 2015 , TV-PG , Nominated for 11 Primetime Emmys. Another 2 wins & 29 nominations. , Stephen Colbert  Jonathan Batiste  Stay Human , https://m.media-amazon.com/images/M/MV5BOWU2MDU1ZjEtMDFhZC00NDQ4LTg5NzQtYjQ0Njg2NWI0MDI4XkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_SX300.jpg
74th Golden Globe Awards , movie , USA , Louis J. Horvitz , English , Comic Jimmy Fallon hosts a celebration of achievements in television and film  with actors Steve Carell  Anna Kendrick  Sof�a Vergara and Brie Larson presenting awards and Golden Globe ... , N/A , Documentary , 5.6 , 08 Jan 2017 , TV-14 , N/A , Rami Malek  Mahershala Ali  Brie Larson  Viggo Mortensen , https://m.media-amazon.com/images/M/MV5BMzg5NTQ0ODM5NF5BMl5BanBnXkFtZTgwMzM0Mjk3MDI@._V1_SX300.jpg
The Oscars , movie , USA , Glenn Weiss , English , The 88th Academy Awards ceremony honors achievement in film in 2015. , N/A , Comedy  Music , 6.5 , 28 Feb 2016 , TV-14 , Nominated for 3 Primetime Emmys. Another 4 nominations. , Chris Rock  Emily Blunt  Charlize Theron  Tom McCarthy , https://m.media-amazon.com/images/M/MV5BNDkxMTUwNzQzMF5BMl5BanBnXkFtZTgwNTEyMjE3NzE@._V1_SX300.jpg
73rd Golden Globe Awards , movie , USA , Louis J. Horvitz , English , The Hollywood Foreign Press Association's 73rd annual event honoring excellence in film and television  hosted by Ricky Gervais. , N/A , N/A , 7.0 , 10 Jan 2016 , TV-14 , Nominated for 1 Primetime Emmy. Another 1 nomination. , Ricky Gervais  Channing Tatum  Jonah Hill  Jane Fonda , https://m.media-amazon.com/images/M/MV5BM2M1MjdkNWYtOGUwOS00MzQ4LWFhODEtODBkYTVmMDk1ZWQwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
The Insider , series , Canada  USA  UK , N/A , Mandarin  English , The Insider brings you the latest celebrity and entertainment news. The Insider tackles the trending celebrity stories of the day  as well as exclusive interviews and in-depth reporting. , N/A , News , 2.8 , 13 Sep 2004 , N/A , N/A , Keltie Knight  Michael Yo  Louis Aguirre  Debbie Matenopoulos , https://m.media-amazon.com/images/M/MV5BODYzMGFiNmEtMGVkYi00MGU4LTk5YjgtYjcxMGNjZWJiOTUyXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Hitting the Apex , movie , USA , Mark Neale , Spanish  Italian  English , 'Hitting the Apex' is the story of six fighters - six of the fastest motorcycle racers the world has ever seen - and of the fates that awaited them at the peak of the sport. , N/A , Documentary  Sport , 8.4 , 23 Sep 2015 , N/A , N/A , Jorge Lorenzo  Jose Manuel Lorenzo  Marc Marquez  Dani Pedrosa , https://m.media-amazon.com/images/M/MV5BODQ3Nzc3NzYxNF5BMl5BanBnXkFtZTgwMTIyOTg2NjE@._V1_SX300.jpg
Fury: Blood Brothers , movie , USA , N/A , English , This short offers notes from writer/director David Ayer  senior military advisor Kevin Vance  WWII veterans George Smilanich  Don Evans  Paul Andert and Ray Stewart  military advisor David ... , N/A , Short , N/A , 27 Jan 2015 , N/A , N/A , Paul Andert  Jon Bernthal  Don Evans  Shia LaBeouf , N/A
Fury: Director's Combat Journal , movie , USA , N/A , English , We find statements from cast and crew as a production diary that highlights footage from the set. , N/A , Short , N/A , 27 Jan 2015 , N/A , N/A , Jon Bernthal  Shia LaBeouf  Logan Lerman  John Lesher , N/A
No Guts  No Glory: The Horrors of Combat , movie , USA , N/A , English , Writer-Director David Ayer goes inside the human carnage with the make-up and prosthetics team on FURY to see how they did it. and hear why Ayer thought it was so crucial to show the ugly truth on film. , N/A , Short , N/A , 27 Jan 2015 , N/A , N/A , Jon Bernthal  Brad Pitt , N/A
Taming the Beasts: How to Drive  Fire and Shoot Inside a 30-Ton Tank , movie , USA , N/A , English , This short presents info from Smith  Ayer  Pitt  Bernthal  Pena  tank supervisor Jim Dowdall  production designer Andrew Menzies  tank production assistant Thomas Turner  and Bovington Tank... , N/A , Short , N/A , 27 Jan 2015 , N/A , N/A , Jim Dowdall  John Lesher  Andrew Menzies  Michael Pe�a , N/A
Inside Edition , series , USA , N/A , English , Along with Hard Copy (1989) and A Current Affair (1986)  this show was one of the early alternative news shows to be carried nationwide in the US. Primary stories usually focused on sex ... , N/A , Documentary  News , 3.8 , N/A , TV-PG , 6 wins & 1 nomination. , Deborah Norville , https://m.media-amazon.com/images/M/MV5BNDc4ZWMyZGYtMmMzYi00NTZhLThhZjItOTU2YWE5Yjc2ZWY4XkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
Between Two Ferns with Zach Galifianakis , series , USA , N/A , English , Zach Galifinakas comically interviews various celebrites between two ferns. , N/A , Short  Comedy  Talk-Show , 8.6 , 04 Jan 2008 , TV-14 , Won 2 Primetime Emmys. Another 7 wins & 6 nominations. , Zach Galifianakis , https://m.media-amazon.com/images/M/MV5BNzc4MmNiYTUtNDJmNy00NjdhLTgxMjEtMjcyZWQ5NTA2ZGI3XkEyXkFqcGdeQXVyNTYyNDI4MzY@._V1_SX300.jpg
Le grand journal de Canal+ , series , France , N/A , French  English , N/A , N/A , Documentary  Comedy  Talk-Show , 5.7 , 30 Aug 2004 , N/A , N/A , Michel Denisot  Jean-Michel Aphatie  Ariane Massenet , https://m.media-amazon.com/images/M/MV5BMTIwMmNlYTctM2Q2YS00MTBmLWEzZWUtNjkwYmZhMmIzZjZiXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Vivement dimanche prochain , series , France , N/A , French , N/A , N/A , Music  Talk-Show , 3.8 , 20 Sep 1998 , N/A , N/A , Michel Drucker , https://m.media-amazon.com/images/M/MV5BMzNlYzIyODktOGRiNy00YTg1LWE4ZWMtYWU0MDQ0NTQ1NGM1XkEyXkFqcGdeQXVyNjg3MDAyMTY@._V1_SX300.jpg
E! News , series , USA , N/A , English , Airing weeknights at 7pm CST  E!'s hosts and correspondents keep you in the know with the hottest entertainment stories  trends and celebrity interviews; plus discussions each day about the... , N/A , News , 4.7 , 01 Sep 1991 , N/A , 1 nomination. , Jason Kennedy  Catt Sadler  Ken Baker  Melanie Bromley , https://m.media-amazon.com/images/M/MV5BMTg5OTgzNzc0Ml5BMl5BanBnXkFtZTgwMzQ3MzY1MjE@._V1_SX300.jpg
Pros and Cons: Inside Ocean's Outfit , movie , USA , N/A , English , A portrait of the original eleven members of the Ocean's crew  with comments from the cast and director  and also from crime novelist Gary Phillips. , N/A , Documentary , N/A , 13 May 2014 , N/A , N/A , George Clooney  Brad Pitt  Steven Soderbergh , N/A
Tosh.0 , series , USA , N/A , English , Daniel Tosh provides humorous commentary on content from the Internet. , N/A , Comedy , 7.3 , 04 Jun 2009 , TV-14 , 1 nomination. , Daniel Tosh , https://m.media-amazon.com/images/M/MV5BNTU4ODBlMTMtMmI1ZS00Zjk4LWFiYmMtZjdkYTI0MDEyYmQ4XkEyXkFqcGdeQXVyMzU3MTc5OTE@._V1_SX300.jpg
The Oscars , movie , USA , Hamish Hamilton , English , The Academy of Motion Picture Arts and Sciences celebrates the year's achievements in film. , N/A , Comedy  Music , 7.9 , 02 Mar 2014 , TV-14 , Won 1 Primetime Emmy. Another 1 win & 10 nominations. , Ellen DeGeneres  Anne Hathaway  Barkhad Abdi  Bradley Cooper , https://m.media-amazon.com/images/M/MV5BZGZhMzQ4MmMtYjQ4Zi00NTg2LTkwNDItY2I4NzRlNmU3NjM5XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg
The 2014 Film Independent Spirit Awards , movie , USA , Chris Donovan , English , N/A , N/A , N/A , 5.8 , 01 Mar 2014 , N/A , 1 nomination. , Patton Oswalt  Matthew McConaughey  Reese Witherspoon  Lake Bell , https://m.media-amazon.com/images/M/MV5BMTU1NDMyODQ5OF5BMl5BanBnXkFtZTgwMzgxMjMyMTE@._V1_SX300.jpg
The EE British Academy Film Awards , movie , UK , Nikki Parsons , English , N/A , N/A , N/A , 6.5 , 16 Feb 2014 , N/A , N/A , Stephen Fry  Claudia Winkleman  Tinie Tempah  Laura Mvula , N/A
19th Annual Critics' Choice Movie Awards , movie , USA , Michael Dempsey , English , N/A , N/A , N/A , 6.6 , 16 Jan 2014 , N/A , N/A , Aisha Tyler  James Marsden  Christina Applegate  Christian Bale , N/A
Profiles in Philanthropy , series , USA , N/A , English , "Profiles in Philanthropy" is a news magazine TV show  which reports on any and all philanthropic endeavors occurring in the world  and the people behind them. In addition to being ... , N/A , Documentary  News  Talk-Show , N/A , 01 Sep 2009 , N/A , N/A , Dr. Leigh-Davis , https://m.media-amazon.com/images/M/MV5BODUxNjU2MjU4N15BMl5BanBnXkFtZTcwNjUyNjQzOQ@@._V1_SX300.jpg
HBO First Look , series , USA , N/A , English , Behind-the-scenes look at upcoming feature films  featuring interview commentary with their casts and crews. , N/A , Documentary  Short , 6.1 , 01 Mar 1994 , N/A , 3 nominations. , Tom Hanks  Sandra Bullock  Will Smith  Matt Damon , https://m.media-amazon.com/images/M/MV5BYjg5ZDE3NTUtMjQ2Ni00MzgwLWI3ZjMtYTY3NDI0YjFjNjgyXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
A Look at the Creation of World War Z's Zombies , movie , USA , N/A , English , N/A , N/A , Documentary  Short , N/A , 17 Sep 2013 , N/A , N/A , Max Brooks  Marc Forster  Brad Pitt , N/A
Vecherniy Urgant , series , Russia , N/A , Russian , N/A , N/A , Talk-Show , 6.1 , 16 Apr 2012 , N/A , N/A , Ivan Urgant , https://m.media-amazon.com/images/M/MV5BZWFjZGYwZjgtZjFhZi00YjU5LTlkYmUtMGRhNThlMGVmZjM4XkEyXkFqcGdeQXVyNjMwOTA1MDM@._V1_SX300.jpg
35-y Moskovskiy mezhdunarodnyy kinofestival , movie , Russia , Feliks Mikhaylov , Russian  English , World War Z will open the Moscow International Film Festival held June 20-29  the fest's Leonid Vereshchagin announced today at Cannes. The Marc Forster pic opens stateside June 21. Also ... , N/A , N/A , N/A , 20 Jun 2013 , N/A , N/A , Anna Chapman  Marc Foster  Sergey Garmash  Mariya Kozhevnikova , N/A
Late Night with Jimmy Fallon , series , USA , N/A , English , Comedian Jimmy Fallon hosts a late-night talk show. , N/A , Comedy  Music  Talk-Show , 6.9 , 02 Mar 2009 , TV-14 , Won 3 Primetime Emmys. Another 3 wins & 16 nominations. , Jimmy Fallon  The Roots  Steve Higgins , https://m.media-amazon.com/images/M/MV5BYzdjOTU2ZGYtNzU3Zi00ZDNmLThiNjEtNGZkNWM2NTIzYjAzXkEyXkFqcGdeQXVyNzMxMzYyOTI@._V1_SX300.jpg
Taff , series , Germany , N/A , German , N/A , N/A , News , 2.8 , N/A , N/A , 1 nomination. , Daniel Aminati  Annemarie Warnkross  Dominik Schott  Nela Panghy-Lee , https://m.media-amazon.com/images/M/MV5BYWRjZGIyZjUtZTFlZi00OWFmLTgwYjktY2RkMWI3Mjk2M2QwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTgxNDYxOTM@._V1_SX300.jpg
2013 MTV Movie Awards , movie , USA , Hamish Hamilton  Troy Miller , English , Movie award show on the channel MTV , N/A , Comedy , 5.3 , 14 Apr 2013 , TV-14 , N/A , Rebel Wilson  Utkarsh Ambudkar  Skylar Astin  Jordana Brewster , https://m.media-amazon.com/images/M/MV5BMTY5MDk5Mjg3Ml5BMl5BanBnXkFtZTcwMzU1ODgzOQ@@._V1_SX300.jpg
The Making of 'Killing Them Softly' , movie , USA , John Wheeler , English , N/A , N/A , Documentary  Short , N/A , 26 Mar 2013 , N/A , N/A , Andrew Dominik  James Gandolfini  Ray Liotta  Scoot McNairy , N/A
Celebrity Style Story , series , Canada , N/A , English , A stylish look at what all your favourite celebrities are wearing. , N/A , Reality-TV , 5.4 , 07 Jul 2012 , N/A , N/A , Shawn Hewson  Jenny Steele  Joe Zee  Elissa Lansdell , https://m.media-amazon.com/images/M/MV5BZGU1OTAzNTItNmQ5MS00MzFkLThlMzQtZTU3MWQ4N2YwYjhmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjM5OTEwNTU@._V1_SX300.jpg
La classe americaine , movie , France , Serge Hazanavicius , French  English , N/A , N/A , Documentary , 7.8 , 05 Oct 2012 , N/A , N/A , B�r�nice Bejo  Ludovic Bource  Jean Dujardin  Michel Hazanavicius , N/A
Close Up , movie , Italy , Tiziano Sossi , English , More than 150 silent short films about singers  actors and directors captured during Press Conferences in Cannes  Venice and Berlin  between 1993 and 2002. Presented the first time in 2012 ... , N/A , Documentary , N/A , 30 Sep 2012 , N/A , N/A , Michelangelo Antonioni  Asia Argento  Dario Argento  Roberto Benigni , https://m.media-amazon.com/images/M/MV5BODUzOWZjNTQtYzIzYi00MDBjLTgwYmYtODdhZmVlZTY3YjM2XkEyXkFqcGdeQXVyNTI1NjU1MTE@._V1_SX300.jpg
Ponico na TV , series , Brazil , N/A , Portuguese , Every Sunday night the host Emilio Surita and his crew of comedians brings you a variety of sketches that includes celebrities  politicians  artists and fictional characters in a very unusual  crazy  bizarre and funny style. , N/A , Comedy , 6.2 , 28 Sep 2003 , N/A , 14 wins & 21 nominations. , Em�lio Surita  Sabrina Sato , https://m.media-amazon.com/images/M/MV5BNzUwMDA4MjEtYWQ2Ni00NmFjLTk5YWItMWE1OTRhZWZhZGY5XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg
The 84th Annual Academy Awards , movie , USA , Don Mischer  Kabir Akhtar  Archie Gips  Christopher Guest  Henry Hobson  Troy Miller , English , Annual awards presentation honoring the best film achievements of 2011. , N/A , Comedy , 7.2 , 26 Feb 2012 , TV-14 , Won 1 Primetime Emmy. Another 1 win & 10 nominations. , Emma Stone  Robert Downey Jr.  Angelina Jolie  Martin Scorsese , https://m.media-amazon.com/images/M/MV5BMTczMjk1NTAyNV5BMl5BanBnXkFtZTcwOTAwMTAyNw@@._V1_SX300.jpg
The Orange British Academy Film Awards , movie , UK , N/A , English , N/A , N/A , N/A , 6.2 , 12 Feb 2012 , N/A , N/A , Stephen Fry  Theodoros Angelopoulos  Kenneth Branagh  Syd Cain , N/A
The Orange British Academy Film Awards: Red Carpet , movie , UK , N/A , English , N/A , N/A , N/A , 5.2 , 12 Feb 2012 , N/A , N/A , Edith Bowman  George Clooney  Viola Davis  Jean Dujardin , N/A
Inside the Actors Studio , series , USA , N/A , English , Famous actors  directors and writers reminisce about their careers and the philosophy behind their craft. , N/A , Talk-Show , 8.7 , 12 Jun 1994 , N/A , Won 1 Primetime Emmy. Another 4 wins & 34 nominations. , James Lipton , https://m.media-amazon.com/images/M/MV5BYjQ1ODRkMjAtOTdjZi00MjZhLWFkMzYtN2IzN2Y5ZmY5OTRlXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_SX300.jpg
CBS This Morning , series , USA , N/A , English , A mix of news  features and interviews with notable figures in politics  business and entertainment. , N/A , News , 5.7 , 09 Jan 2012 , N/A , 5 wins & 12 nominations. , Gayle King  Charlie Rose  Norah O'Donnell , https://m.media-amazon.com/images/M/MV5BM2M2ODEzYjUtMDY0OC00NjlkLTk2NjYtMWM1MTY4ZmMyOTY2XkEyXkFqcGdeQXVyNTc4Njg5MjA@._V1_SX300.jpg
The Daily Show with Trevor Noah , series , USA , N/A , English , Providing comedy/news in the tradition of TV Nation and SNL's Weekend Update  Comedy Central's Daily Show reports on the foibles and of the real world with a satirical edge. In addition to ... , N/A , Comedy  News  Talk-Show , 8.4 , 22 Jul 1996 , TV-14 , Won 24 Primetime Emmys. Another 42 wins & 158 nominations. , Jon Stewart , https://m.media-amazon.com/images/M/MV5BMDdkMmZlNTgtNjIzYi00ZjQ4LWJlOTctYjJmYTcxMjU3ZjAzXkEyXkFqcGdeQXVyNTA1NDcyMzM@._V1_SX300.jpg
18th Annual Screen Actors Guild Awards , movie , USA , N/A , English , Screen Actors Guild Award - American award  awarded by Guild of movie actors of the USA from 1995 for movies and television serials. , N/A , N/A , 5.9 , 29 Jan 2012 , N/A , N/A , Dianna Agron  James Arness  Kevin Bacon  Alec Baldwin , https://m.media-amazon.com/images/M/MV5BNDJjN2JmZGYtNGJhYy00Mjg1LThiMDUtMTNjOTBiNGVhMDU4XkEyXkFqcGdeQXVyMjIzMTQ5NjE@._V1_SX300.jpg
CBS News Sunday Morning , series , USA , N/A , English , The news show that does personal interest pieces  and has done since 1979. Anything from interviews with actors  political figures  athletes  musicians  costume designers  fashion designers... , N/A , News , 7.7 , N/A , TV-PG , 21 wins & 49 nominations. , Charles Osgood  Jane Pauley , https://m.media-amazon.com/images/M/MV5BNTgxMDk5YzUtMWI4MS00MTVlLTkyZGMtN2IzZjk4ZTc3NjJiXkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
CBS This Morning: Saturday , series , USA , N/A , English , N/A , N/A , News , 5.7 , 14 Jan 2012 , N/A , N/A , Anthony Mason  Dana Jacobson  Michelle Miller  Alex Wagner , https://m.media-amazon.com/images/M/MV5BNTNjY2ZlMWEtN2Y4ZC00ZDJlLWIwNmEtOTI2OTQzNjBlM2M4XkEyXkFqcGdeQXVyODQ1NTk5OQ@@._V1_SX300.jpg
Janela Indiscreta , series , Portugal , N/A , Portuguese , A portuguese show where Mario Augusto presents the new films of the week and interviews actors  actresses and directors. , N/A , News , 6.5 , 03 Mar 2010 , N/A , 2 wins & 3 nominations. , M�rio Augusto , https://m.media-amazon.com/images/M/MV5BYTk1ZGY5NTEtOGZiZi00NWJjLWFlYzktMzU1ZjA3NzdhMzhjXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
The 69th Annual Golden Globe Awards , movie , USA , Louis J. Horvitz , English , The annual Golden Globe Awards hosted by Ricky Gervais. , N/A , N/A , 7.2 , 15 Jan 2012 , N/A , N/A , Leonardo DiCaprio  Johnny Depp  Emily Blunt  Shailene Woodley , https://m.media-amazon.com/images/M/MV5BMzUwNTI5ODc1N15BMl5BanBnXkFtZTcwNjQ3NzQyNw@@._V1_SX300.jpg
17th Annual Critics' Choice Movie Awards , movie , USA , Fatal Farm , English , N/A , N/A , Reality-TV , 5.3 , 12 Jan 2012 , N/A , N/A , Paul Scheer  Rob Huebel  Carrie Keagan  Judd Apatow , N/A
Moneyball: Drafting the Team , movie , USA , N/A , English , A detailed look at casting the movie. , N/A , Documentary  Short , N/A , 10 Jan 2012 , N/A , N/A , Stephen Bishop  Jonah Hill  Philip Seymour Hoffman  Brad Pitt , N/A
Moneyball: Playing the Game , movie , USA , N/A , English , Cast and crew discuss the film's authentic recreation of baseball scenes and the landscape of the 2002 baseball season  sets and filming locales  costuming  and more. , N/A , Documentary  Short , N/A , 10 Jan 2012 , N/A , N/A , Jonah Hill  Philip Seymour Hoffman  Bennett Miller  Wally Pfister , N/A
Charlie Rose , series , USA , N/A , English , Charlie Rose interviews noteworthy people in fields including politics and government  business and economics  science and technology  media  sports and the arts. , N/A , News  Talk-Show , 7.8 , 30 Sep 1991 , N/A , 2 wins & 4 nominations. , Charlie Rose , https://m.media-amazon.com/images/M/MV5BMjExOTQ0NDc2N15BMl5BanBnXkFtZTgwMDI2NTgwMzE@._V1_SX300.jpg
Studio 42 with Bob Costas , series , USA , N/A , English , N/A , N/A , Sport , 7.1 , 05 Feb 2009 , N/A , N/A , Bob Costas , N/A
At the Movies , series , Australia , N/A , English , Following the 18-year success of their reviews on The Movie Show (1986)  renowned Australian critics and film supporters David Stratton and Margaret Pomeranz take to a new show  where each ... , N/A , Talk-Show , 8.2 , 01 Jul 2004 , N/A , N/A , David Stratton  Margaret Pomeranz , https://m.media-amazon.com/images/M/MV5BOGIyYWFlOTEtNzE2Mi00MzNiLThkZjItNDM4YjE1ZGUwNTNlXkEyXkFqcGdeQXVyMTIxMDUyOTI@._V1_SX300.jpg
Cinema 3 , series , Spain , N/A , Catalan , N/A , N/A , News , 6.7 , N/A , N/A , 5 wins. , Jaume Figueras , https://m.media-amazon.com/images/M/MV5BYmFiNDg5NjktMjRhOS00MjNhLTg3MGYtMzk1NTZjNzJkYThkXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
Shownieuws , series , Netherlands , N/A , Dutch , Daily news show on glitter  glamour and gossip. , N/A , Family , 2.1 , 01 Aug 2003 , N/A , N/A , Patty Brard  Viktor Brand  Henkjan Smits , N/A
Festival international de Cannes , series , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , Kristin Scott Thomas  Isabelle Huppert  Pedro Almod�var  Charlotte Gainsbourg , https://m.media-amazon.com/images/M/MV5BNWU0YmZhOTktNzcwYi00YjRjLWFkNTItMDliZjg4MGU0OWJjXkEyXkFqcGdeQXVyNzgxODAyMjU@._V1_SX300.jpg
Close Up , series , USA , N/A , English  French , Primarily meant for the Asian market  these collections of biographies were filmed in English  then translated to the various languages of the networks country of origin. Each of the ... , N/A , Biography , 7.5 , 01 Jan 2011 , N/A , N/A , Angela Valley , https://m.media-amazon.com/images/M/MV5BMjEzMzg5MzgwMF5BMl5BanBnXkFtZTgwOTQ2Njk3MDE@._V1_SX300.jpg
His Way , movie , USA , Douglas McGrath , English , A look at the professional  political and personal life of legendary movie producer Jerry Weintraub featuring interviews with friends  family and colleagues. , N/A , Documentary , 6.9 , 04 Mar 2011 , Not Rated , N/A , Ellen Barkin  Barbara Bush  George Bush  James Caan , https://m.media-amazon.com/images/M/MV5BMjA3NTY4ODY1N15BMl5BanBnXkFtZTcwNDQ3MjM4NA@@._V1_SX300.jpg
The 68th Annual Golden Globe Awards , movie , USA , Louis J. Horvitz , English , The annual Golden Globe Awards hosted by Ricky Gervais , N/A , Comedy  Music , 7.4 , 16 Jan 2011 , N/A , Nominated for 1 Primetime Emmy. Another 1 nomination. , Ricky Gervais  Amy Adams  Max Adler  Dianna Agron , https://m.media-amazon.com/images/M/MV5BZDZlOWI4YmEtNmY3Zi00NmM1LTljZGYtNmRkMTA0ZTU5YmEzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
Live from Studio Five , series , UK , N/A , English , A live  early evening magazine show dealing with the latest news  celebrity gossip and everything in between. , N/A , News  Talk-Show , 3.0 , 14 Sep 2009 , N/A , N/A , Kate Walsh  Ian Wright  Polly Whitehouse  Melinda Messenger , https://m.media-amazon.com/images/M/MV5BNmNkZWE3MWEtZmJiNy00ODdjLWIwYWEtNjU0OTNiY2ExYTUxXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
America's Game: The Superbowl Champions , series , USA , N/A , English , Profiles of each year's winning Super Bowl football team. , N/A , Documentary  Sport , 9.1 , 01 Nov 2006 , N/A , N/A , Bruce Willis  Martin Sheen  Joe Greene  Ed Harris , https://m.media-amazon.com/images/M/MV5BMTU3MjQ4ODc3Nl5BMl5BanBnXkFtZTcwOTY5MTk2MQ@@._V1_SX300.jpg
The Big Uneasy , movie , USA , Harry Shearer , English , Follows three remarkable people--the leaders of two scientific investigation teams  and one whistleblower--as they reveal the true story of why New Orleans flooded. , 54 , Documentary , 7.5 , 30 Aug 2010 , N/A , 1 win. , Harry Shearer  John Goodman  Brad Pitt  Jennifer Coolidge , https://m.media-amazon.com/images/M/MV5BMTUwMTU4ODI5OV5BMl5BanBnXkFtZTcwNDUzMTAzNQ@@._V1_SX300.jpg
If God Is Willing and da Creek Don't Rise , series , USA , N/A , English , In 2006  director Spike Lee created an astonishing record of the cataclysmic effects of Hurricane Katrina on the city of New Orleans with his epic award-winning documentary  When the Levees... , N/A , Documentary , 7.1 , 23 Aug 2010 , N/A , Nominated for 2 Primetime Emmys. Another 2 wins & 3 nominations. , Calvin Mackie  Mitch Landrieu  Jacques Morial  Fred Johnson , https://m.media-amazon.com/images/M/MV5BMTc5MDE5MDU4N15BMl5BanBnXkFtZTcwNzg2NDM3Mw@@._V1_SX300.jpg
30 minuts , series , Spain , N/A , Catalan , N/A , N/A , Documentary , 6.2 , 19 Oct 1984 , N/A , N/A , Eduard Sanjuan  Joan Salvat  Joel Valverde , N/A
Exit Through the Gift Shop , movie , UK , Banksy , English  French , The story of how an eccentric French shop-keeper and amateur film-maker attempted to locate and befriend Banksy  only to have the artist turn the camera back on its owner. The film contains... , 85 , Documentary  Comedy  Crime  History , 8.0 , 14 May 2010 , R , Nominated for 1 Oscar. Another 24 wins & 29 nominations. , Banksy  Mr. Brainwash  Debora Guetta  Space Invader , https://m.media-amazon.com/images/M/MV5BMjE2NTg1NDM4Ml5BMl5BanBnXkFtZTcwMzMxOTkyMw@@._V1_SX300.jpg
Hope for Haiti Now: A Global Benefit for Earthquake Relief , movie , USA , N/A , English , Telethon in support of relief organizations dedicated to assisting victims of the earthquake that struck Haiti on January 12  2010. , N/A , Documentary  Music , 6.7 , 22 Jan 2010 , N/A , Nominated for 1 Primetime Emmy. Another 1 win. , Ben Affleck  Christina Aguilera  Muhammad Ali  Jennifer Aniston , https://m.media-amazon.com/images/M/MV5BZGEwYmJjYTEtOWFkNy00NThhLThmMjktODIwMjgwODNmZDU5XkEyXkFqcGdeQXVyMTM4NTY4MDY@._V1_SX300.jpg
De schuld van VTM , series , Belgium , N/A , Dutch , First Flemish commercial TV station VTM draws from its archives to illustrate its own alleged part in transforming the national media landscape  even influencing Flanders' society at large.... , N/A , History , 6.0 , N/A , N/A , N/A , Johan Terryn  Mathias Coppens  Staf Coppens  Bart Peeters , N/A
The Jeffrey Henderson Show , series , USA , N/A , English , N/A , N/A , Talk-Show , N/A , 22 Jun 2009 , N/A , N/A , N/A , N/A
Smap Smap , series , Japan , N/A , Japanese , N/A , N/A , Music  Comedy , 7.5 , 01 Apr 1996 , N/A , N/A , Takuya Kimura  Gor� Inagaki  Tsuyoshi Kusanagi  Shingo Katori , N/A
TMZ on TV , series , USA , N/A , English , Follow the hosts of this million dollar television show as they report on the newest Hollywood gossip  movie titles and more , N/A , Comedy  News , 3.5 , 10 Sep 2007 , N/A , 3 nominations. , Dax Holt  Harvey Levin  Brian Mcdaniel  Ryan Satin , https://m.media-amazon.com/images/M/MV5BNDJkOWZiNmItMzQ2My00MjM3LWFhMjEtZDU5MjM2MDJjYjQ2XkEyXkFqcGdeQXVyMjIxOTI0MTQ@._V1_SX300.jpg
Real Time with Bill Maher , series , USA , N/A , English , Comedian and political satirist Bill Maher discusses topical events with guests from various backgrounds. , N/A , Comedy  News  Talk-Show , 7.4 , 21 Feb 2003 , TV-MA , Nominated for 20 Primetime Emmys. Another 2 wins & 44 nominations. , Bill Maher , https://m.media-amazon.com/images/M/MV5BMTU4MTQwODA1Ml5BMl5BanBnXkFtZTgwNDMwNjUzNzM@._V1_SX300.jpg
Punkt 12 , series , Germany , N/A , German , N/A , N/A , News , 3.5 , 01 Jun 1992 , N/A , N/A , Prince Mario-Max Schaumburg-Lippe  Milena Preradovic  Katja Burkard , N/A
