Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
Body of Lies: Interactive Debriefing , movie , USA , N/A , English , This set of interviews gives Ridley Scott  Russell Crowe  and Leonardo DiCaprio the opportunity to discuss the story and characters  the collaborative nature of the project  and the film's distinct plot points and themes. , N/A , Short , N/A , 17 Feb 2009 , N/A , N/A , Russell Crowe  Leonardo DiCaprio  Ridley Scott , N/A
The Oprah Winfrey Show , series , USA , N/A , English , Oprah Winfrey hosts a live audience talk-show with celebrity guests and discusses daily stories. , N/A , Talk-Show , 5.1 , 07 Jan 1986 , TV-PG , 71 wins & 104 nominations. , Oprah Winfrey , https://m.media-amazon.com/images/M/MV5BMDA0ZDI5MDctMmMxNi00NmVhLTlmN2MtNzIyMzM1YTc3YjBiXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg
The 66th Annual Golden Globe Awards , movie , USA , Chris Donovan , English , The 66th annual golden globe awards  hosted by Ricky Gervais  2009. , N/A , N/A , 7.9 , 11 Jan 2009 , N/A , 1 nomination. , Ricky Gervais  Amy Adams  Brooke Adams  Christina Applegate , https://m.media-amazon.com/images/M/MV5BNTA0NjM3MzExNF5BMl5BanBnXkFtZTcwODM0NTMyMg@@._V1_SX300.jpg
Biography , series , USA , N/A , English , The life stories of various historical figures and celebrities are told. , N/A , Documentary  Biography , 7.9 , 06 Apr 1987 , N/A , Won 2 Primetime Emmys. Another 22 wins & 43 nominations. , Jack Perkins  Peter Graves , https://m.media-amazon.com/images/M/MV5BMjE1NTAzOTExN15BMl5BanBnXkFtZTcwNjI4OTEyMQ@@._V1_SX300.jpg
Eigo de shabera-night , series , Japan , N/A , English  Japanese , N/A , N/A , N/A , 5.8 , N/A , N/A , N/A , Patrick Harlan  Moe Oshikiri  Norito Yashima  Minoru Aoi , N/A
The Departed: Interviews , movie , USA , N/A , English , Interviews with: -Matt Damon (3:43) -Leonardo DiCaprio (5:01) -Mark Wahlberg (2:56) , N/A , Documentary  Short , N/A , N/A , N/A , N/A , Matt Damon  Leonardo DiCaprio  Mark Wahlberg , N/A
The Departed: The Inspiration , movie , USA , N/A , English , N/A , N/A , Documentary  Short , N/A , N/A , N/A , N/A , Leonardo DiCaprio  William Monahan  Martin Scorsese , N/A
Don't Tell My Booker!!! , movie , Canada , Dave Cote , English , Dave Cote takes us on a trip through Super Model VIP Culture  through Milan  Greece  Paris  London  to the Cannes Film Festival  and rubs shoulders with Hollywoods top people... Starring: ... , N/A , Documentary , 6.7 , 30 Nov 2007 , N/A , N/A , Coolio  Andre Cote  Dave Cote  Tom Cruise , N/A
Live Earth , movie , USA  UK  South Africa  Netherlands  Japan  Israel  Germany  China  Brazil  Australia  Italy , Chel White  Bruce Gowers  Nick Levitt  Michael Dempsey  Bob McKinnon , English , Rock and pop superstars perform live to raise awareness of environmental issues. , N/A , Documentary  Music , 7.1 , 07 Jul 2007 , N/A , N/A , Akon  Ayaka  Kevin Bacon  David Baddiel , N/A
Blood Diamond: Focus Points , movie , USA , N/A , English , A collection of 26 segments: - 01. Anvil Of The Sun (1:19) - 02. Building The Diamond Mines (3:40) - 03. Dressing The Action Extras (1:47) - 04. Chopper Taxi (1:52) - 05. World's Largest ... , N/A , Documentary , N/A , 05 Jun 2007 , N/A , N/A , Jennifer Connelly  Leonardo DiCaprio  Marshall Herskovitz  Djimon Hounsou , N/A
The 11th Hour , movie , USA , Leila Conners  Nadia Conners , English , A look at the state of the global environment including visionary and practical solutions for restoring the planet's ecosystems. , 63 , Documentary , 7.3 , 10 Oct 2007 , PG , 3 nominations. , Leonardo DiCaprio  Kenny Ausubel  Thom Hartmann  Wangari Maathai , https://m.media-amazon.com/images/M/MV5BMTc3MjE1NDc1MV5BMl5BanBnXkFtZTcwMzU0MDE1MQ@@._V1_SX300.jpg
The World Awaits: De La Hoya vs. Mayweather , movie , USA , N/A , English , N/A , N/A , Sport , 6.2 , 05 May 2007 , N/A , N/A , Oscar De La Hoya  Floyd Mayweather Jr.  50 Cent  Pepe Aguilar , N/A
Blood Diamond: Becoming Archer , movie , USA , N/A , English , N/A , N/A , Short  Adventure , N/A , 20 Mar 2007 , N/A , N/A , Jennifer Connelly  Leonardo DiCaprio  Marshall Herskovitz  Paul Jennings , N/A
Blood Diamond: Inside the Siege of Freetown , movie , USA , N/A , English , An analysis of the most violent scene of the movie  this inside look at the film's approach to the violence features behind-the-scenes interviews and footage from the film. , N/A , Short , N/A , 20 Mar 2007 , N/A , N/A , Neil Corbould  Kevin De La Noy  Leonardo DiCaprio  Marshall Herskovitz , N/A
Blood Diamond: Journalism on the Front Line , movie , USA , N/A , English , Jennifer Connelly as Maddy Bowen is the subject of this five-minute featurette  as she pursues her story. One could call it pseudojournalism of an actress playing a pseudo-journalist. , N/A , Short , N/A , 20 Mar 2007 , N/A , N/A , Jennifer Connelly  Leonardo DiCaprio  Marshall Herskovitz  Edward Zwick , N/A
The 79th Annual Academy Awards , movie , USA , Louis J. Horvitz  Joel Gallen  Errol Morris , English  Italian  Spanish , Films nominated for the annual awards include Babel (2006)  The Departed (2006)  Letters from Iwo Jima (2006)  Little Miss Sunshine (2006)  and The Queen (2006). , N/A , News , 7.2 , 25 Feb 2007 , TV-14 , Won 2 Primetime Emmys. Another 2 wins & 9 nominations. , Ellen DeGeneres  Ben Affleck  Samantha Aisling  Konstantine Anthony , https://m.media-amazon.com/images/M/MV5BNTY3ODA4ODE2MV5BMl5BanBnXkFtZTcwMzk2NTE0MQ@@._V1_SX300.jpg
Crossing Criminal Cultures , movie , USA , N/A , English , N/A , N/A , Documentary  Short , 6.8 , 25 Apr 2007 , N/A , N/A , Martin Scorsese  Peter Travers  Thomas B. Duffy  Louis B. Schlesinger , https://m.media-amazon.com/images/M/MV5BMGVkNTU0N2MtZTQzNC00YmE3LWIxOWItOTYwMjdhMWQ4MWNkXkEyXkFqcGdeQXVyMjQ0NzE0MQ@@._V1_SX300.jpg
Stranger Than Fiction: The True Story of Whitey Bulger  Southie and 'The Departed' , movie , USA , Gidion Phillips  Barbara Toennies , English , Authorities  journalists along with the cast & crew from _Departed  The (2006)_ talk about the film's influences. Among them being a real-life Boston gangster named Whitey Bulger  who is the mold for Jack Nicholson's character. , N/A , Documentary  Short , 7.3 , 25 Apr 2007 , N/A , N/A , Thomas B. Duffy  Shelley Murphy  Kevin Cullen  Brian Wallace , https://m.media-amazon.com/images/M/MV5BNDUxMzk3ZTAtNGYwZi00ZjI1LTllMmItMGY2OWI4YTMzM2I3XkEyXkFqcGdeQXVyMjQ0NzE0MQ@@._V1_SX300.jpg
Senkveld med Thomas og Harald , series , Norway , N/A , Norwegian  English , N/A , N/A , Talk-Show , 6.2 , 12 Sep 2003 , N/A , N/A , Thomas Numme  Harald J. R�nneberg , N/A
13th Annual Screen Actors Guild Awards , movie , USA , Jeff Margolis , English , N/A , N/A , N/A , 8.0 , 28 Jan 2007 , N/A , N/A , Edward Albert  Elizabeth Allen  June Allyson  Julie Andrews , N/A
Film 2017 , series , UK , N/A , English , The BBC's flagship cinema review television programme featuring reviews of new releases  news items and interviews. The title of the programme changes each year to incorporate the year of broadcast. , N/A , Talk-Show , 7.7 , 16 Nov 1971 , N/A , 2 nominations. , Barry Norman  Danny Leigh  Claudia Winkleman  Jonathan Ross , https://m.media-amazon.com/images/M/MV5BNjVkNDEwNTktYmZiMi00NzMwLWJhOGQtZjYyMTBhY2JmN2U0XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
The 12th Annual Critics' Choice Awards , movie , USA , Fred Mendes , English , N/A , N/A , N/A , 5.2 , 20 Jan 2007 , N/A , N/A , Ben Affleck  Alan Arkin  Sacha Baron Cohen  Maria Bello , N/A
The 64th Annual Golden Globe Awards , movie , USA , Chris Donovan , English , N/A , N/A , N/A , 5.2 , 15 Jan 2007 , N/A , N/A , Ben Affleck  Tim Allen  Gillian Anderson  Naveen Andrews , https://m.media-amazon.com/images/M/MV5BNGJlYTNiMTQtMWM2ZC00Yjg4LTk1Y2ItM2E5YTU0MTRlYjU4XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
What It Takes , series , USA , N/A , English , N/A , N/A , Biography , 6.7 , 24 Sep 2006 , N/A , N/A , Chad Brannon  Wade Major , N/A
The Tonight Show with Jay Leno , series , USA , N/A , English , After Johnny Carson's retirement from the show  Jay Leno stepped in as his permanent replacement. The format of the show has remained largely unchanged  consisting primarily of an opening ... , N/A , Comedy  Music  Talk-Show , 5.2 , 25 May 1992 , TV-14 , Won 4 Primetime Emmys. Another 3 wins & 42 nominations. , Jay Leno  Kevin Eubanks  Edd Hall , https://m.media-amazon.com/images/M/MV5BODdiOTUwMGUtODRjNC00ZmFjLWJiYzQtOWY5ODc1Y2FhMmQ5XkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_SX300.jpg
Esprits libres , series , N/A , N/A , N/A , N/A , N/A , Talk-Show , N/A , 08 Sep 2006 , N/A , N/A , Guillaume Durand  Elisabeth Tchoungi  Sylvain Bourmeau  Philippe Tesson , N/A
Coraz�n de... , series , Spain , N/A , Spanish , N/A , N/A , News , 3.9 , 07 Jul 1997 , N/A , 2 nominations. , Anne Igartiburu , https://m.media-amazon.com/images/M/MV5BMTIzYmZkYjYtN2QzZS00YzQyLWFmMGMtY2ZhZjZlNTNlYTRiXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Weekend Sunrise , series , Australia , N/A , English , Weekend Sunrise provides a mix of news  current affairs and entertainment for a Sunday morning audience  capitalising on the successful weekday Sunrise format. , N/A , News  Talk-Show , 6.2 , 10 Apr 2005 , N/A , N/A , Andrew O'Keefe  Simon Reeve  Mark Riley  Nelson Aspen , N/A
Emporio Armani 'Red' One Night Only , movie , UK , Russell Thomas , English , N/A , N/A , Music , N/A , 27 Sep 2006 , N/A , N/A , Beyonc�  Kim Cattrall  Leonardo DiCaprio , https://m.media-amazon.com/images/M/MV5BMzQzZGNjMTYtMWE1ZC00NzQ3LWI2YTYtOGMyNzI4NGRlZjU3XkEyXkFqcGdeQXVyNjQ3MDYyMDY@._V1_SX300.jpg
Forbes Celebrity 100: Who Made Bank? , movie , USA , N/A , English , N/A , N/A , Biography , 4.1 , 16 Jul 2006 , N/A , N/A , 50 Cent  Muhammad Ali  Jennifer Aniston  Tyra Banks , N/A
VH1: All Access , series , USA , N/A , English , N/A , N/A , Music , 6.2 , 15 Mar 2004 , N/A , N/A , Bex Schwartz  Brian Donovan  Jill Dobson , N/A
12th Annual Screen Actors Guild Awards , movie , USA , Alan Carter , English , N/A , N/A , N/A , 7.8 , 29 Jan 2006 , N/A , N/A , Amy Adams  Don Adams  Mason Adams  Adewale Akinnuoye-Agbaje , N/A
The 63rd Annual Golden Globe Awards , movie , USA , Chris Donovan , English , N/A , N/A , Documentary , 5.1 , 16 Jan 2006 , N/A , 1 nomination. , Jessica Alba  Pamela Anderson  Patricia Arquette  Kevin Bacon , https://m.media-amazon.com/images/M/MV5BMTg4NWQ3ZTAtNmU4Mi00YzNjLWI4MzItNzM1Yjc2MDQxODQzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg
Earth to America , movie , USA , Ron de Moraes  Jay Roach  Robert B. Weide , English , N/A , N/A , Comedy , 5.5 , 20 Nov 2005 , N/A , 1 nomination. , Jason Alexander  Jack Black  Dana Carvey  Larry David , N/A
Titanic: EPK Press Kit , movie , USA , N/A , English , This behind the scenes material features divided into seven segments of footage. They include comments from Cameron  Winslet  Zane  DiCaprio  Lamont  Landau  Crane  Hockney  Fisher  ... , N/A , Documentary  Short , N/A , 25 Oct 2005 , N/A , N/A , Mike Cameron  Simon Crane  Leonardo DiCaprio  Al Giddings , N/A
Titanic's Production: Behind the Scenes , movie , USA , N/A , English , This behind the scenes material features comments from the participants such as Cameron  Landau  Sanchini  Laing  Stuart  Winslet  Abernathy  Legato  Marschall  Lynch  Skotak  Nucci  Quale ... , N/A , Documentary , N/A , 25 Oct 2005 , N/A , N/A , Lewis Abernathy  Russell Carpenter  Leonardo DiCaprio  C�line Dion , N/A
A Concert for Hurricane Relief , movie , USA , N/A , English , A Hurricane Katrina relief concert. After Louisiana was destroyed by Katrina  famous stars all came together and put on this concert  which aired on over 20 television stations  including ... , N/A , Music  News , 5.0 , 02 Sep 2005 , N/A , N/A , Glenn Close  Harry Connick Jr.  Claire Danes  Ellen DeGeneres , N/A
The Fabulous Life of , series , USA , N/A , English , Take a fast-paced  first class joy ride of lavish living  as we check out the fortune building careers and businesses of the extremely rich and famous - and the incredible indulgences that ... , N/A , Documentary , 5.7 , 01 Jan 2003 , N/A , N/A , Chris Flockton , https://ia.media-imdb.com/images/M/MV5BNjNkMzgyNmYtNTRlZC00NzhiLWI3MzQtZWNjNTdjNjk3ZGUxXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg
2005 MTV Movie Awards , movie , USA , Joel Gallen  David Dobkin , English , The fourteenth annual of the MTV Movie Awards. Hosted by Jimmy Fallon. , N/A , Music , 5.8 , 09 Jun 2005 , TV-PG , N/A , Jimmy Fallon  Jessica Alba  William Alva  Pamela Anderson , https://m.media-amazon.com/images/M/MV5BNjg1ZGE2OTgtZTVkMS00YjI3LWJhODgtYmQ4NjlmMzQyYzYyXkEyXkFqcGdeQXVyNTMwOTA0OTA@._V1_SX300.jpg
A Life Without Limits: The Making of 'The Aviator' , movie , USA , N/A , English , N/A , N/A , Documentary  Short , 5.9 , 24 May 2005 , N/A , N/A , Ashton Smith  Martin Scorsese  Leonardo DiCaprio  John Logan , N/A
The Affliction of Howard Hughes: Obsessive-Compulsive Disorder , movie , USA , David Garonzik , English , N/A , N/A , Documentary  Short , 6.8 , 24 May 2005 , N/A , N/A , Leonardo DiCaprio  Jeffrey M. Schwartz  Donald L. Barlett  James B. Steele , N/A
Mon plus grand moment de cin�ma , series , France , N/A , French , N/A , N/A , Short , N/A , 02 May 2005 , N/A , N/A , Alexandre Arcady  Kevin Bacon  Fran�ois Berl�and  Dominique Besnehard , N/A
101 Juiciest Hollywood Hookups , series , USA , N/A , English , N/A , N/A , Documentary , 7.6 , 25 Apr 2005 , N/A , N/A , Gisele B�ndchen  Johnny Depp  Leonardo DiCaprio  Chad Doreck , N/A
The 77th Annual Academy Awards , movie , USA , Louis J. Horvitz  Roger Goodman , English  French  Spanish , Films nominated for the annual awards include The Aviator (2004)  Finding Neverland (2004)  Million Dollar Baby (2004)  Ray (2004) and Sideways (2004). , N/A , Music , 6.2 , 27 Feb 2005 , N/A , Nominated for 7 Primetime Emmys. Another 1 win & 4 nominations. , Chris Rock  Alan Alda  Jo Allen  Alejandro Amen�bar , https://m.media-amazon.com/images/M/MV5BMTY2MDI3MDMzNV5BMl5BanBnXkFtZTcwMjY4NDcyMQ@@._V1_SX300.jpg
11th Annual Screen Actors Guild Awards , movie , USA , Alan Carter , English , The Screen Actors Guild Awards are where the actors call the shots. With 13 categories  the voting is done all by actors. With both television and film categories  the best performances of the year are recognized. , N/A , News , 6.3 , 05 Feb 2005 , N/A , N/A , Alan Alda  Lauren Ambrose  Julie Andrews  Will Arnett , N/A
The 62nd Annual Golden Globe Awards , movie , USA , Chris Donovan , English , N/A , N/A , Documentary , 4.5 , 16 Jan 2005 , N/A , N/A , Alejandro Amen�bar  Patricia Arquette  Reiko Aylesworth  Javier Bardem , N/A
Tsunami Aid: A Concert of Hope , movie , USA , N/A , English , N/A , N/A , Music , 5.7 , 15 Jan 2005 , N/A , N/A , Ben Affleck  India Arie  Drew Barrymore  Angela Bassett , N/A
Only in LA , series , USA , N/A , English , A weekly News and Entertainment show around Los Angeles and Hollywood area. , N/A , Family  News , 8.0 , 03 Jan 2005 , N/A , N/A , Nancy Criss  Nicole Criss  Alton Patton , https://m.media-amazon.com/images/M/MV5BMjE2OTQxNzY4OF5BMl5BanBnXkFtZTcwOTc2MDIzMQ@@._V1_SX300.jpg
History vs. Hollywood , series , USA , N/A , English , N/A , N/A , Documentary  History , 6.9 , 01 Jan 2001 , N/A , N/A , Burt Reynolds  Josh Binswanger  Richard D. Zanuck  Geoffrey Wawro , https://m.media-amazon.com/images/M/MV5BYTAyMzcyNTQtMGNmYi00ZGNjLTgzOWMtMjkzNzRkNzJlNTNmXkEyXkFqcGdeQXVyMjcyMDU4NA@@._V1_SX300.jpg
The 61st Annual Golden Globe Awards , movie , USA , Chris Donovan , English , N/A , N/A , N/A , 5.1 , 25 Jan 2004 , N/A , N/A , Jennifer Aniston  Reiko Aylesworth  Kathy Baker  Alec Baldwin , https://m.media-amazon.com/images/M/MV5BZDI0ZGE2ZGQtZDMxMS00ZTY4LTk3ZDUtNDVmMzg0N2ExMTU0XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
Gangs of New York: History of the Five Points , movie , USA , N/A , English , An overview of the history of the era  and the realities of the commercial conflicts  racism  rivalries  and dangers that plagued 19th Century New York. , N/A , Documentary  Short , N/A , 01 Jul 2003 , N/A , N/A , Jim Broadbent  Leonardo DiCaprio  Liam Neeson  Luc Sante , N/A
AFI Life Achievement Award: A Tribute to Robert De Niro , movie , USA , Louis J. Horvitz , English , N/A , N/A , N/A , 6.8 , 12 Jun 2003 , N/A , N/A , Robert De Niro  Clay Aiken  Anne Archer  Mike Bacarella , N/A
'Catch Me If You Can': Behind the Camera , movie , USA , Laurent Bouzereau , English , N/A , N/A , Documentary  Short , 6.4 , 06 May 2003 , N/A , N/A , Frank Abagnale Jr.  Steven Spielberg  Jeff Nathanson  Walter F. Parkes , https://m.media-amazon.com/images/M/MV5BMTQxMjc5NTIzOF5BMl5BanBnXkFtZTcwMjE4MjIyMQ@@._V1_SX300.jpg
'Catch Me If You Can': In Closing , movie , USA , Laurent Bouzereau , English , N/A , N/A , Short , 5.5 , 06 May 2003 , N/A , N/A , Frank Abagnale Jr.  Leonardo DiCaprio  Tom Hanks  Steven Spielberg , N/A
'Catch Me If You Can': The Casting of the Film , movie , USA , Laurent Bouzereau , English , N/A , N/A , Documentary  Short , 5.6 , 06 May 2003 , N/A , N/A , Frank Abagnale Jr.  Amy Adams  Nathalie Baye  Leonardo DiCaprio , N/A
Frank Abagnale: Between Reality and Fiction , movie , USA , Laurent Bouzereau , English , N/A , N/A , Documentary  Short , 5.6 , 06 May 2003 , N/A , N/A , Frank Abagnale Jr.  Leonardo DiCaprio  Tom Hanks  Steven Spielberg , N/A
The 100 Greatest Movie Stars , movie , UK , John Piper  Tony Earnshaw  Sian Edwards-Beal  Jane Garcia  Debbie Geller  Sarah Hunt , English , A national survey of the top 100 film actors in history  voted on by the British public. , N/A , Documentary  Family , 5.2 , 04 May 2003 , N/A , N/A , Richard E. Grant  Amitabh Bachchan  Sanjeev Bhaskar  Juliette Binoche , N/A
Cartaz Cultural , series , Portugal , N/A , Portuguese , N/A , N/A , News , 7.1 , 17 Feb 2003 , N/A , 2 nominations. , Christian Bale  James Franco  Joaquim de Almeida  Ludivine Sagnier , N/A
Larry King Live , series , USA , N/A , English , Popular and controversial journalist Larry King hosts this CNN call-in talk show. , N/A , News  Talk-Show , 5.5 , 03 Jun 1985 , N/A , 14 wins & 12 nominations. , Larry King , https://m.media-amazon.com/images/M/MV5BNzlmOWNiOWYtN2NhMC00OGJkLWEzY2UtYjIwZWJmNThhZTE2XkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg
Wetten  dass..? , series , Germany  Austria  Switzerland , N/A , German , Each show has several celebrities invited who have to bet on different contestant(s) achieving his/her/their goal of performing a stunt. If the celebrities fail to anticipate whether their ... , N/A , Comedy  Game-Show  Music , 5.9 , 14 Feb 1981 , N/A , 14 wins & 8 nominations. , Thomas Gottschalk , https://m.media-amazon.com/images/M/MV5BMTQ3MjI3NTM1OV5BMl5BanBnXkFtZTcwMTI2NjUxMQ@@._V1_SX300.jpg
The 60th Annual Golden Globe Awards , movie , USA , Chris Donovan  Al Schwartz , English , N/A , N/A , Family , 5.6 , 19 Jan 2003 , N/A , N/A , Calpernia Addams  Tim Allen  Pedro Almod�var  Jennifer Aniston , N/A
Richard & Judy , series , UK , N/A , English , Magazine programme featuring news items  expert advice and celebrity interviews. , N/A , Talk-Show , 4.4 , 26 Nov 2001 , N/A , 1 nomination. , Richard Madeley  Judy Finnigan , https://ia.media-imdb.com/images/M/MV5BYjllN2YzNzUtM2EzMC00NzdmLTlmYmUtMDY1Y2FhMmJhNGUwXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg
Lying for a Living , movie , USA , Tony Kaye , English , N/A , N/A , Documentary , N/A , 01 Nov 2002 , N/A , N/A , Marlon Brando  Peter Coyote  Leonardo DiCaprio  Whoopi Goldberg , N/A
Leute heute , series , Germany , N/A , German , N/A , N/A , Documentary  Family  Romance , 4.3 , N/A , N/A , 2 nominations. , Nina Ruge , https://m.media-amazon.com/images/M/MV5BNTg1MWZkMDctYTg2OS00ODE5LWJjODEtYmQ0NGYzZTRlZWJkXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg
All the Love You Cannes! , movie , USA , Gabriel Friedman  Lloyd Kaufman  Sean McGrath , English , Troma  an off the wall film studio  journeys to the Cannes Film Festival to sell their films to potential distributors. , N/A , Documentary  Comedy , 6.5 , 16 May 2002 , Not Rated , N/A , Lloyd Kaufman  Jean Pierre  Doug Sakmann  Yaniv Sharon , https://m.media-amazon.com/images/M/MV5BMTc1NzgwODY0NF5BMl5BanBnXkFtZTcwNzU0MTgxMQ@@._V1_SX300.jpg
Playboy: Inside the Playboy Mansion , movie , USA , Edith Becker  Kevin Burns , English , N/A , N/A , Documentary , 3.6 , 10 Feb 2002 , R , N/A , Hugh Hefner  Janet Pilgrim  Joyce Nizzari  Joy Tarbell , https://m.media-amazon.com/images/M/MV5BZDFhNmEwZDUtZTVlMy00NzdiLWE3OTAtYWRmZmY4YWY2NzA5XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg
The Concert for New York City , movie , USA , Louis J. Horvitz  Woody Allen  Edward Burns  Ric Burns  Christian Charles  Spike Lee  Martin Scorsese  Jerry Seinfeld  Kevin Smith , English , This concert took place at Madison Square Garden  shortly after the 9/11 attacks. Highlights include "New York State Of Mind" by Billy Joel  "Won't Get Fooled Again" by the Who  "I Want Love" by Elton John  and "Freedom" by Paul McCartney. , N/A , Documentary  Music , 6.1 , 20 Oct 2001 , N/A , N/A , Nick Carter  Howie Dorough  Brian Littrell  A.J. McLean , https://m.media-amazon.com/images/M/MV5BMTIyODc2NTA4N15BMl5BanBnXkFtZTcwMzUwNDIyMQ@@._V1_SX300.jpg
Titanic: The Premiere , movie , USA , N/A , English , N/A , N/A , Documentary , 6.6 , N/A , N/A , N/A , Leonardo DiCaprio , https://m.media-amazon.com/images/M/MV5BMTg0ODEwMDgwM15BMl5BanBnXkFtZTcwNDM0MDYxMQ@@._V1_SX300.jpg
The Priory , series , UK , N/A , English , A mix of celebrity chat  gossip and games. , N/A , N/A , 6.2 , 09 Nov 1999 , N/A , N/A , Zo� Ball  Jamie Theakston , N/A
Celebrities Caught on Camera: Volume 1 , movie , USA , N/A , English , N/A , N/A , Documentary , 3.8 , 02 Mar 1999 , N/A , N/A , Pamela Anderson  Doug Bruckner  Leonardo DiCaprio  Tommy Lee , https://m.media-amazon.com/images/M/MV5BMWU4M2ViYWItYjRhYy00NzQ3LWE4YTQtNmZlZWVkZDZmMDM4XkEyXkFqcGdeQXVyMTY2NTgxNDQ@._V1_SX300.jpg
Bravo Profiles: The Entertainment Business , series , USA , N/A , English , N/A , N/A , Documentary , 6.4 , 04 Oct 1998 , N/A , N/A , Gillian Anderson  Antonio Banderas  Drew Barrymore  Helena Bonham Carter , N/A
Titanic: Breaking New Ground , movie , USA , Doug McCallie , English , N/A , N/A , Documentary , 6.5 , 01 Feb 1998 , N/A , N/A , Peter Coyote  Eva Hart  James Cameron  Al Giddings , N/A
The 55th Annual Golden Globe Awards , movie , USA , Gene Weed , English , N/A , N/A , N/A , 6.1 , 18 Jan 1998 , N/A , 2 nominations. , Joey Lauren Adams  Ben Affleck  Jason Alexander  Debbie Allen , N/A
Mundo VIP , series , Portugal , N/A , Portuguese , 50 minute weekly show covering show business from Hollywood movies  to Brazilian "novelas" and Portugal's film  theater and music scenes with interviews and reports made all over the world.... , N/A , News , 4.1 , 21 Apr 1996 , N/A , N/A , Felipa Garnel  Paulo Pires  Carlos Dias da Silva , https://m.media-amazon.com/images/M/MV5BMGQ5YTNjMTEtOWYyZS00OTcwLTg4YjUtOTRkNDA4N2ZjYTNiXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg
Directors: James Cameron , movie , USA , N/A , English , N/A , N/A , Documentary  Biography , 6.6 , N/A , N/A , N/A , Michael Biehn  James Cameron  Jamie Lee Curtis  Leonardo DiCaprio , https://m.media-amazon.com/images/M/MV5BMTg5MTExNDYyM15BMl5BanBnXkFtZTcwMzEzNDIyMQ@@._V1_SX300.jpg
Magacine , series , Portugal , N/A , Portuguese , N/A , N/A , News , N/A , N/A , N/A , N/A , Pedro Lima  Antonio Banderas  Rita Blanco  Nicolau Breyner , N/A
The Directors , series , USA , N/A , English , A documentary series focusing on some of cinema's greatest film directors. , N/A , Documentary  Biography , 7.2 , N/A , N/A , N/A , Harrison Ford  Dave Mann  Tom Hanks  Rod Steiger , https://m.media-amazon.com/images/M/MV5BMTUzODk4MzE4Nl5BMl5BanBnXkFtZTYwMzc3NzE5._V1_SX300.jpg
David Blaine: Street Magic , movie , USA , David Blaine , English , In this show David Blaine amazes people with his magic and use of optical illusions. There are no gimmicks  rules  or tricks just pure talent. , N/A , Documentary , 7.7 , N/A , N/A , 1 win. , David Blaine  Leonardo DiCaprio  Edward O'Blenis  Deion Sanders , https://m.media-amazon.com/images/M/MV5BMDAxOWUwNGItM2FmOC00MzBjLWJiYjAtZmZkNTA0YzU1NjA4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTEzNzE1NjM@._V1_SX300.jpg
Total Eclipse , movie , Poland , N/A , Polish , Documentary film from the set of Agnieszka Holland's film "Total Eclipse". Interviews with Leonardo DiCaprio and film's director Agnieszka Holland. , N/A , Documentary , 5.8 , N/A , N/A , N/A , Leonardo DiCaprio  Agnieszka Holland , N/A
X-Girl , movie , USA , Phil Morrison , English  French  German , N/A , N/A , Short  Comedy , N/A , N/A , N/A , N/A , Rita Ackermann  Chlo� Sevigny  Pumpkin Wentzel  Ryan Sikobki , N/A
CBS This Morning , series , USA , N/A , English , N/A , N/A , News  Talk-Show , 6.2 , 30 Nov 1987 , N/A , N/A , Dolly Parton  Tom Selleck  Meryl Streep  Shirley MacLaine , N/A
Late Show with David Letterman , series , USA , N/A , English , The Late Show with David Letterman is an hour-long weeknight comedy and talk-show broadcast by CBS from the Ed Sullivan Theater on Broadway in New York City. , N/A , Comedy  Music  Talk-Show , 6.8 , 30 Aug 1993 , N/A , Won 9 Primetime Emmys. Another 7 wins & 125 nominations. , David Letterman  Paul Shaffer  Alan Kalter , https://m.media-amazon.com/images/M/MV5BMTI5ODMzOTY4MV5BMl5BanBnXkFtZTcwNzU1MjM0Mw@@._V1_SX300.jpg
